ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1765661731700,15.75,3.00,93.41,297.26,4.24,99.81,113.62
1765665331700,16.69,3.66,92.54,297.26,4.39,99.99,113.82
1765668931700,16.74,6.60,94.30,297.11,4.31,99.33,113.19
1765672531700,16.17,5.12,92.98,297.81,4.29,99.60,113.23
1765676131700,16.01,5.60,93.60,297.85,4.36,100.06,113.00
1765679731700,15.33,4.40,94.29,297.79,4.35,99.69,112.86
1765683331700,15.18,6.97,93.92,297.15,4.31,100.45,113.36
1765686931700,16.67,3.61,93.49,297.37,4.35,99.70,112.56
1765690531700,15.65,6.81,93.16,297.71,4.35,99.75,113.07
1765694131700,16.46,5.06,94.01,297.51,4.32,99.73,113.52
1765697731700,15.51,3.64,92.52,297.75,4.27,99.44,112.96
1765701331700,15.38,6.30,93.07,297.63,4.31,100.47,112.67
1765704931700,15.19,3.48,94.07,297.20,4.33,100.21,113.15
1765708531700,16.96,8.04,92.42,297.38,4.33,99.53,112.66
1765712131700,16.51,8.56,92.96,297.60,4.33,100.24,112.59
1765715731700,15.16,6.74,94.05,297.61,4.30,100.24,112.76
1765719331700,15.15,6.73,94.17,297.19,4.41,99.80,113.14
1765722931700,16.57,7.00,92.62,297.68,4.41,100.17,113.12
1765726531700,15.88,7.06,94.04,297.71,4.38,99.71,113.16
1765730131700,16.81,4.97,92.49,297.14,4.36,100.12,113.13
1765733731700,16.56,4.83,93.62,297.75,4.30,100.24,113.57
1765737331700,16.78,3.03,93.43,297.22,4.31,99.66,113.52
1765740931700,15.55,5.99,93.17,297.52,4.41,100.47,113.87
1765744531700,16.53,5.00,94.63,297.78,4.23,99.70,113.21
1765748131700,15.42,6.27,94.35,297.53,4.31,99.73,113.72
1765751731700,16.05,4.58,93.33,297.81,4.32,99.78,114.02
1765755331700,15.29,7.64,94.31,297.17,4.38,100.70,113.94
1765758931700,16.45,5.28,94.65,297.66,4.34,100.61,113.92
1765762531700,16.99,5.92,94.05,297.80,4.39,99.92,113.35
1765766131700,16.84,4.40,93.01,297.90,4.27,100.67,113.36
1765769731700,17.20,7.02,94.30,297.42,4.40,99.92,113.27
1765773331700,15.98,4.02,93.30,297.34,4.33,100.13,112.71
1765776931700,16.99,3.23,94.13,297.26,4.24,100.67,113.99
1765780531700,15.61,2.54,94.05,297.16,4.23,100.35,113.30
1765784131700,16.29,4.91,93.07,297.32,4.31,99.67,114.08
1765787731700,16.13,4.14,94.06,297.39,4.30,99.81,113.94
1765791331700,16.32,5.53,93.16,297.37,4.32,100.36,113.51
1765794931700,17.21,2.66,93.53,297.47,4.40,99.73,113.82
1765798531700,16.62,6.96,94.61,297.67,4.24,99.79,114.16
1765802131700,17.15,4.75,94.40,297.23,4.40,99.75,113.03
1765805731700,17.01,2.94,94.46,297.49,4.33,99.80,113.51
1765809331700,16.24,4.88,93.75,297.91,4.28,100.65,114.13
1765812931700,17.02,1.69,94.53,297.43,4.41,100.53,113.53
1765816531700,17.22,2.98,94.79,297.29,4.24,100.39,113.22
1765820131700,16.41,2.24,94.49,297.47,4.32,100.31,113.18
1765823731700,15.42,3.68,94.25,297.39,4.38,100.48,113.23
1765827331700,16.99,4.51,93.34,297.86,4.31,101.10,114.45
1765830931700,15.74,5.94,94.88,297.82,4.38,99.94,113.59
1765834531700,16.76,2.75,95.22,297.47,4.26,99.95,113.12
1765838131700,15.57,3.63,95.13,297.27,4.40,100.81,113.59
1765841731700,17.36,2.76,95.08,297.99,4.37,100.43,113.39
1765845331700,15.93,2.30,94.38,297.99,4.38,101.00,113.67
1765848931700,16.93,3.67,94.29,297.85,4.40,100.89,113.82
1765852531700,15.62,6.45,94.19,297.94,4.33,101.10,113.76
1765856131700,16.13,5.85,94.49,297.93,4.32,100.08,113.56
1765859731700,15.54,3.70,95.14,297.32,4.33,100.23,114.02
1765863331700,17.33,6.14,95.18,297.47,4.31,100.77,113.05
1765866931700,16.05,3.19,93.42,298.01,4.43,100.82,113.42
1765870531700,16.26,0.74,93.75,297.21,4.37,100.19,113.82
1765874131700,16.41,5.38,94.91,297.61,4.40,100.53,113.87
1765877731700,15.69,4.26,94.15,297.60,4.32,100.38,113.45
1765881331700,15.97,0.69,93.64,297.62,4.32,100.40,113.52
1765884931700,17.07,5.46,93.57,297.97,4.28,99.96,113.28
1765888531700,17.07,6.05,94.00,297.26,4.39,101.08,113.25
1765892131700,15.85,1.91,94.82,297.66,4.27,100.34,114.41
1765895731700,16.20,2.65,94.09,297.22,4.38,100.67,113.20
1765899331700,17.31,3.99,94.25,297.72,4.25,101.10,113.60
1765902931700,15.78,1.17,94.31,297.66,4.34,100.96,113.50
1765906531700,17.36,2.41,94.29,297.96,4.28,100.33,114.52
1765910131700,15.86,1.44,93.83,297.50,4.26,101.23,113.89
1765913731700,17.44,0.87,93.91,297.46,4.30,100.80,114.29
1765917331700,16.57,4.88,94.72,297.91,4.30,101.00,114.19
1765920931700,15.90,5.48,93.78,297.47,4.36,101.36,114.15
1765924531700,15.77,1.59,94.48,297.40,4.43,100.59,114.77
1765928131700,17.23,1.68,93.96,298.04,4.35,100.34,113.94
1765931731700,16.50,5.15,94.90,297.38,4.36,100.70,113.87
1765935331700,16.31,5.15,94.41,297.92,4.31,101.31,114.46
1765938931700,16.80,5.29,94.49,297.78,4.39,100.44,113.54
1765942531700,17.16,3.19,94.52,297.46,4.31,100.98,114.11
1765946131700,16.26,5.32,95.60,297.75,4.38,100.27,113.41
1765949731700,15.68,0.73,95.27,297.75,4.37,100.27,113.64
1765953331700,17.40,5.69,94.82,297.45,4.41,100.67,113.51
1765956931700,17.39,5.58,94.59,297.97,4.35,101.04,114.59
1765960531700,16.19,0.69,94.69,297.94,4.43,100.48,113.96
1765964131700,15.78,5.85,94.03,297.79,4.28,100.69,113.99
1765967731700,16.16,4.89,93.74,297.87,4.33,100.42,113.77
1765971331700,16.71,3.11,95.47,297.60,4.39,101.03,114.49
1765974931700,17.10,2.64,94.35,297.76,4.33,100.63,114.64
1765978531700,16.18,1.06,94.47,298.07,4.43,100.36,114.58
1765982131700,16.04,1.79,94.42,297.37,4.33,100.86,114.27
1765985731700,16.58,2.74,95.13,297.79,4.30,101.30,114.66
1765989331700,16.78,4.45,94.79,297.81,4.42,100.48,114.74
1765992931700,16.73,4.39,94.23,297.76,4.46,101.54,114.76
1765996531700,16.39,5.47,94.09,297.39,4.43,100.75,114.16
1766000131700,16.04,5.23,94.47,297.99,4.26,101.62,114.70
1766003731700,16.34,5.10,94.61,297.75,4.27,100.79,114.34
1766007331700,16.58,2.16,94.82,298.07,4.31,101.05,114.11
1766010931700,15.68,4.49,94.92,297.98,4.39,101.47,113.82
1766014531700,16.90,5.92,94.73,297.59,4.30,101.52,114.01
1766018131700,15.68,3.47,95.79,297.80,4.30,101.31,114.16
1766021731700,15.80,5.50,95.50,298.12,4.42,101.43,114.14
1766025331700,17.46,6.83,95.27,297.93,4.38,101.09,115.01
1766028931700,16.18,5.98,94.87,298.00,4.38,100.96,114.61
1766032531700,15.96,4.58,95.85,297.90,4.38,100.53,114.54
1766036131700,16.49,6.62,95.82,297.63,4.38,100.51,114.09
1766039731700,16.81,2.64,94.96,297.45,4.36,100.71,114.96
1766043331700,16.30,5.49,94.25,297.42,4.40,101.15,114.38
1766046931700,17.32,3.74,94.64,297.43,4.41,100.92,113.88
1766050531700,15.90,2.25,95.31,297.69,4.26,101.41,115.11
1766054131700,17.03,4.21,94.92,297.43,4.41,100.72,113.93
1766057731700,15.93,5.54,95.44,297.53,4.43,101.03,113.85
1766061331700,16.95,6.02,94.57,297.59,4.42,100.70,113.97
1766064931700,16.00,4.39,95.23,298.05,4.38,101.08,114.01
1766068531700,16.82,7.43,94.80,297.41,4.46,101.70,114.37
1766072131700,15.90,2.82,95.30,297.84,4.38,100.96,113.79
1766075731700,15.85,2.39,95.38,297.51,4.43,101.42,114.85
1766079331700,16.07,5.87,95.78,297.51,4.46,101.48,114.75
1766082931700,17.20,6.59,94.75,298.21,4.29,101.92,114.57
1766086531700,15.85,3.43,96.02,297.68,4.29,101.41,114.28
1766090131700,17.00,7.67,96.35,297.89,4.29,101.70,114.32
1766093731700,16.41,8.11,96.05,298.06,4.27,101.67,114.77
1766097331700,17.60,6.14,94.46,298.15,4.38,100.77,114.05
1766100931700,17.64,7.80,96.00,297.67,4.44,101.73,114.96
1766104531700,16.12,3.18,95.81,297.87,4.35,100.80,114.31
1766108131700,16.90,6.12,95.54,297.64,4.34,101.51,114.01
1766111731700,17.38,6.45,94.52,297.77,4.45,100.86,113.99
1766115331700,15.86,6.49,95.09,297.83,4.44,100.83,114.23
1766118931700,16.75,6.85,94.97,298.06,4.45,101.15,114.22
1766122531700,17.07,5.90,94.79,298.13,4.30,101.76,113.94
1766126131700,15.73,5.31,95.12,298.09,4.46,101.24,114.54
1766129731700,16.69,3.57,95.13,298.17,4.38,101.18,114.48
1766133331700,16.68,4.57,95.50,298.12,4.45,101.69,114.77
1766136931700,16.08,3.33,94.60,297.43,4.32,101.90,114.70
1766140531700,16.70,5.77,95.98,297.76,4.42,101.38,114.58
1766144131700,16.27,4.38,95.41,297.78,4.42,101.00,114.58
1766147731700,15.79,8.73,94.50,297.75,4.41,101.26,114.34
1766151331700,16.20,7.99,95.12,297.71,4.38,101.16,114.33
1766154931700,16.90,5.90,95.72,297.84,4.27,101.96,114.60
1766158531700,17.16,3.12,94.64,297.65,4.45,100.98,114.66
1766162131700,16.59,5.32,94.84,297.90,4.35,101.31,114.18
1766165731700,16.51,4.42,95.11,298.13,4.37,101.93,114.60
1766169331700,17.50,6.44,95.81,297.65,4.41,102.19,115.31
1766172931700,16.78,3.50,96.25,297.87,4.35,101.99,115.24
1766176531700,17.21,7.54,95.46,297.69,4.32,101.57,115.33
1766180131700,16.63,6.54,94.86,297.53,4.42,101.23,115.46
1766183731700,15.92,8.63,96.81,298.17,4.41,101.71,114.81
1766187331700,16.09,6.19,96.37,297.68,4.43,101.13,115.52
1766190931700,17.36,5.15,95.87,298.20,4.45,101.12,114.29
1766194531700,17.23,8.44,95.05,297.63,4.38,101.40,115.29
1766198131700,15.94,6.12,94.84,297.53,4.33,101.32,115.19
1766201731700,17.55,5.74,96.79,298.07,4.34,101.79,114.67
1766205331700,16.44,3.67,95.90,297.72,4.39,101.88,114.98
1766208931700,15.87,7.50,96.17,297.68,4.41,101.06,115.18
1766212531700,16.32,9.40,95.12,297.56,4.38,101.48,115.29
1766216131700,17.32,9.12,96.03,297.55,4.31,102.15,114.99
1766219731700,17.20,6.78,96.23,298.10,4.48,101.57,114.60
1766223331700,16.33,4.03,95.24,297.97,4.33,102.19,114.94
1766226931700,16.94,6.56,95.24,298.20,4.32,101.72,115.38
1766230531700,17.33,6.74,96.04,298.02,4.34,101.02,114.70
1766234131700,16.67,4.40,95.50,297.82,4.44,102.14,114.77
1766237731700,16.74,4.21,95.42,297.49,4.37,102.11,115.34
1766241331700,16.75,4.50,95.06,297.51,4.45,101.07,115.46
1766244931700,17.38,9.38,95.90,298.11,4.47,101.75,115.50
1766248531700,16.51,4.19,95.22,298.15,4.36,102.15,115.35
1766252131700,17.47,4.45,96.77,297.85,4.47,102.01,115.46
1766255731700,16.07,3.61,95.32,297.89,4.40,101.84,115.96
1766259331700,17.83,6.36,95.77,297.88,4.31,101.62,115.69
1766262931700,17.93,4.46,95.61,298.29,4.33,101.88,115.00
1766266531700,17.02,7.68,97.09,297.88,4.44,101.78,114.82
1766270131700,16.33,3.69,95.92,297.85,4.46,101.70,114.86
1766273731700,17.21,8.81,95.60,297.56,4.43,101.54,115.61
1766277331700,17.56,4.92,95.59,297.59,4.46,101.86,114.77
1766280931700,17.39,3.42,95.28,298.09,4.45,101.74,115.60
1766284531700,17.31,5.74,95.46,298.06,4.31,102.29,114.60
1766288131700,16.99,7.09,96.52,297.98,4.44,102.39,115.56
1766291731700,16.33,4.84,95.57,297.93,4.35,101.35,115.52
1766295331700,16.85,4.24,95.23,298.05,4.45,101.75,115.54
1766298931700,16.74,4.78,96.55,297.81,4.37,101.64,114.74
1766302531700,17.52,3.61,95.42,297.91,4.39,101.69,115.03
1766306131700,16.94,6.75,96.40,298.31,4.36,101.39,115.07
1766309731700,16.14,8.37,95.53,297.97,4.39,102.28,115.60
1766313331700,16.52,7.66,95.98,298.27,4.35,101.63,114.98
1766316931700,16.83,6.54,96.20,298.03,4.34,101.49,114.83
1766320531700,16.05,6.27,96.72,297.75,4.39,101.78,115.64
1766324131700,17.87,7.08,95.96,298.13,4.40,101.70,115.33
1766327731700,16.59,4.12,97.09,297.77,4.47,101.39,114.97
1766331331700,17.00,7.20,96.63,298.02,4.44,101.60,115.39
1766334931700,17.25,5.17,97.13,298.19,4.31,102.39,115.09
1766338531700,16.78,2.19,96.27,298.09,4.38,102.56,115.01
1766342131700,16.64,4.11,97.34,298.27,4.42,101.91,115.75
1766345731700,16.93,2.56,97.27,297.81,4.48,101.80,115.51
1766349331700,16.40,5.86,96.64,297.96,4.32,101.81,115.06
1766352931700,17.16,5.44,96.62,298.32,4.39,101.48,115.02
1766356531700,16.30,3.76,96.82,297.62,4.36,102.50,115.70
1766360131700,17.19,2.77,96.35,297.73,4.37,102.14,115.73
1766363731700,16.51,6.20,96.60,297.84,4.46,102.25,115.83
1766367331700,17.41,5.22,96.15,298.26,4.33,101.54,115.33
1766370931700,16.21,5.02,97.38,297.81,4.34,102.12,115.90
1766374531700,16.65,6.79,96.15,297.63,4.49,101.61,114.99
1766378131700,17.43,4.47,96.00,298.09,4.35,102.15,115.76
1766381731700,16.79,4.39,96.19,298.41,4.32,102.29,116.01
1766385331700,16.86,3.10,95.80,297.97,4.44,101.85,115.29
1766388931700,16.09,1.90,96.08,298.23,4.47,101.48,115.50
1766392531700,18.08,6.27,96.10,298.17,4.37,102.00,115.56
1766396131700,17.01,6.10,96.36,298.40,4.37,101.50,115.64
1766399731700,18.02,2.93,96.64,297.93,4.46,101.99,114.98
1766403331700,17.11,7.23,96.63,297.99,4.38,102.01,115.81
1766406931700,16.15,5.87,96.30,297.83,4.49,101.79,115.34
1766410531700,16.49,6.26,96.96,297.82,4.42,101.73,115.41
1766414131700,17.97,4.17,97.17,298.36,4.35,101.84,115.07
1766417731700,18.03,2.45,96.39,298.14,4.35,101.98,115.28
1766421331700,16.23,4.83,96.78,297.94,4.44,101.62,115.29
1766424931700,18.16,2.29,96.63,297.81,4.49,102.67,116.08
1766428531700,17.56,2.70,96.12,297.94,4.32,102.42,115.36
1766432131700,16.22,2.00,96.37,298.34,4.34,102.62,116.06
1766435731700,17.91,4.45,96.35,298.47,4.45,102.55,115.51
1766439331700,16.65,3.80,97.48,298.29,4.48,101.98,115.52
1766442931700,17.72,3.43,96.09,298.24,4.47,102.36,115.44
1766446531700,16.96,6.14,96.06,298.37,4.37,102.21,115.89
1766450131700,16.78,2.31,96.20,298.07,4.51,102.52,116.37
1766453731700,17.34,6.59,96.56,297.94,4.46,101.97,115.96
1766457331700,17.08,2.73,95.96,297.77,4.50,102.29,115.07
1766460931700,17.46,2.56,95.96,298.14,4.48,102.79,116.10
1766464531700,18.19,6.21,97.03,298.29,4.47,102.76,116.06
1766468131700,17.30,3.83,96.01,298.26,4.49,101.73,116.03
1766471731700,16.84,1.20,97.11,298.03,4.38,101.76,115.36
1766475331700,17.92,1.34,97.06,297.89,4.39,102.35,115.70
1766478931700,16.84,2.84,96.86,297.81,4.47,101.80,115.23
1766482531700,16.97,6.59,96.42,297.78,4.44,102.60,115.42
1766486131700,16.42,4.05,97.28,297.83,4.42,101.88,115.77
1766489731700,17.61,3.84,96.61,298.31,4.37,102.79,115.20
1766493331700,18.09,2.49,96.86,298.40,4.40,102.46,116.00
1766496931700,16.43,3.08,96.10,298.24,4.49,101.93,115.72
1766500531700,17.85,5.20,97.10,298.26,4.46,102.67,116.01
1766504131700,17.62,0.81,97.36,297.74,4.46,101.85,115.82
1766507731700,16.46,4.43,96.90,298.01,4.37,101.84,115.09
1766511331700,18.06,3.84,96.70,297.99,4.41,102.85,116.47
1766514931700,18.06,4.82,98.10,298.11,4.39,102.69,115.39
1766518531700,17.88,6.41,97.02,297.95,4.48,102.68,115.63
1766522131700,18.24,4.01,97.51,298.27,4.37,101.99,116.02
1766525731700,18.23,1.32,96.34,298.36,4.43,102.80,115.72
1766529331700,16.39,1.32,97.35,298.34,4.52,102.39,115.99
1766532931700,17.81,4.15,97.60,298.21,4.48,101.80,116.53
1766536531700,17.42,6.43,97.23,298.25,4.35,102.58,115.74
1766540131700,17.71,4.00,96.48,298.00,4.41,102.09,115.47
1766543731700,16.45,2.05,96.41,298.28,4.36,101.87,116.54
1766547331700,16.41,4.97,96.43,298.13,4.36,102.61,116.41
1766550931700,17.20,5.17,96.43,298.34,4.46,101.93,116.49
1766554531700,16.54,2.04,97.01,298.43,4.46,102.58,116.12
1766558131700,16.48,2.20,96.51,297.99,4.36,102.91,116.61
1766561731700,18.27,1.04,98.09,298.47,4.44,102.78,116.01
1766565331700,17.73,6.38,98.16,297.86,4.42,102.39,116.06
1766568931700,17.46,1.99,96.45,298.10,4.52,102.31,116.65
1766572531700,16.72,1.79,97.41,298.29,4.44,102.71,116.00
1766576131700,17.23,4.56,98.16,298.28,4.48,102.09,116.17
1766579731700,17.69,6.18,96.39,298.08,4.38,102.66,115.35
1766583331700,18.28,5.37,96.75,298.12,4.36,102.38,115.42
1766586931700,17.87,4.72,97.18,298.21,4.35,101.78,116.11
1766590531700,18.03,2.25,97.93,298.43,4.49,102.62,115.74
1766594131700,17.85,1.49,97.44,297.90,4.51,101.87,115.75
1766597731700,16.74,5.19,97.97,298.58,4.46,102.15,116.49
1766601331700,16.90,3.84,96.69,298.18,4.39,102.29,115.57
1766604931700,18.06,1.91,96.84,298.43,4.53,102.58,116.70
1766608531700,18.27,2.77,96.60,298.28,4.40,102.92,115.97
1766612131700,16.89,3.50,96.88,298.59,4.36,102.47,115.84
1766615731700,16.44,7.61,97.53,298.39,4.37,102.83,115.94
1766619331700,16.89,2.38,98.20,298.21,4.48,102.16,116.11
1766622931700,16.76,6.35,96.79,298.44,4.50,102.69,116.10
1766626531700,18.40,7.25,98.18,298.31,4.45,102.91,115.66
1766630131700,18.22,5.48,98.03,298.22,4.35,102.10,116.17
1766633731700,17.23,5.19,96.57,298.15,4.45,102.88,116.61
1766637331700,18.33,6.98,96.91,298.44,4.35,102.31,116.80
1766640931700,18.07,3.60,98.02,298.00,4.49,102.93,116.37
1766644531700,18.37,7.05,98.38,298.31,4.36,102.27,116.36
1766648131700,17.32,2.49,97.70,297.88,4.47,102.22,116.09
1766651731700,17.99,3.30,98.46,297.99,4.36,102.80,115.46
1766655331700,18.41,3.49,96.61,298.14,4.53,102.81,116.64
1766658931700,17.91,5.08,97.08,298.03,4.36,101.92,115.97
1766662531700,18.38,4.89,98.28,297.92,4.35,102.80,116.73
1766666131700,16.47,3.68,97.61,298.01,4.47,102.90,115.87
1766669731700,17.84,4.43,97.04,297.95,4.38,103.01,115.42
1766673331700,16.74,2.24,97.91,298.45,4.49,102.73,115.95
1766676931700,18.24,4.04,96.72,298.21,4.37,102.18,115.63
1766680531700,18.11,4.13,96.47,298.51,4.38,101.88,116.55
1766684131700,18.51,8.47,98.72,298.24,4.44,102.85,115.89
1766687731700,16.77,8.20,98.02,297.93,4.49,102.15,116.74
1766691331700,17.56,7.29,96.81,298.28,4.36,102.33,116.73
1766694931700,17.78,5.85,96.99,298.39,4.55,102.47,116.88
1766698531700,16.90,3.56,98.46,298.47,4.40,102.38,116.69
1766702131700,17.95,6.77,98.14,298.63,4.44,102.63,115.91
1766705731700,17.44,6.70,97.02,298.36,4.54,103.00,116.36
1766709331700,17.50,5.95,98.48,298.37,4.40,101.95,115.92
1766712931700,18.42,3.60,98.07,298.67,4.48,102.17,115.61
1766716531700,18.40,6.45,97.90,298.37,4.37,102.75,116.23
1766720131700,18.52,8.70,97.55,298.46,4.39,102.36,115.87
1766723731700,17.87,3.94,97.87,298.30,4.47,102.73,115.91
1766727331700,18.31,7.66,97.33,298.06,4.50,102.43,116.84
1766730931700,16.65,4.80,97.83,298.53,4.51,102.14,115.60
1766734531700,16.91,7.87,98.62,298.24,4.36,102.91,116.19
1766738131700,16.90,6.36,97.14,298.04,4.50,102.09,116.60
1766741731700,18.53,3.52,98.51,298.01,4.37,103.12,116.19
1766745331700,17.30,4.17,98.04,298.40,4.44,102.59,116.89
1766748931700,17.99,4.33,97.36,297.89,4.40,102.65,116.64
1766752531700,18.06,3.61,98.38,297.93,4.54,103.05,117.02
1766756131700,17.28,4.66,97.05,298.49,4.53,102.54,116.28
1766759731700,17.87,8.73,97.13,298.47,4.53,102.64,116.89
1766763331700,17.61,8.27,96.76,298.36,4.49,102.84,115.71
1766766931700,17.14,3.66,96.93,298.51,4.38,102.14,116.98
1766770531700,18.16,3.91,98.58,298.65,4.42,102.58,115.98
1766774131700,17.52,7.06,98.35,298.03,4.40,102.63,116.42
1766777731700,17.01,6.29,98.10,298.20,4.48,102.37,116.94
1766781331700,17.51,8.50,97.15,298.09,4.42,102.03,116.15
1766784931700,18.44,5.30,97.97,298.51,4.45,102.43,116.14
1766788531700,16.98,8.05,97.29,298.45,4.39,102.52,116.07
1766792131700,18.09,9.03,97.94,298.23,4.53,102.87,116.78
1766795731700,18.50,8.54,98.65,298.49,4.37,102.39,116.93
1766799331700,17.91,4.97,98.20,298.52,4.50,103.16,115.73
1766802931700,17.56,4.31,97.70,298.02,4.37,102.02,116.55
1766806531700,17.49,5.10,97.38,298.62,4.46,103.18,116.79
1766810131700,16.77,5.40,97.81,298.05,4.53,102.50,116.48
1766813731700,17.11,4.56,98.64,297.97,4.56,102.16,117.06
1766817331700,17.99,4.00,98.95,298.23,4.47,102.29,116.18
1766820931700,16.88,6.46,98.09,298.31,4.54,102.65,116.29
1766824531700,18.13,4.67,98.66,298.65,4.45,102.80,115.84
1766828131700,18.32,5.81,97.82,298.46,4.54,102.41,116.43
1766831731700,17.72,6.15,97.25,298.60,4.42,102.17,117.05
1766835331700,18.35,4.60,98.79,298.37,4.53,103.05,116.58
1766838931700,16.94,5.98,97.34,298.30,4.36,103.18,116.53
1766842531700,16.84,8.79,97.06,298.42,4.40,102.80,116.84
1766846131700,17.10,5.57,98.45,298.46,4.38,103.08,116.79
1766849731700,16.74,8.63,98.51,297.94,4.52,102.13,116.89
1766853331700,18.29,3.85,97.98,298.64,4.43,102.17,116.56
1766856931700,18.24,3.04,98.65,298.76,4.49,102.56,116.11
1766860531700,16.90,8.29,99.04,298.52,4.42,102.05,115.96
1766864131700,17.98,7.58,98.43,298.54,4.44,103.06,116.69
1766867731700,18.62,4.68,97.61,298.79,4.54,102.23,116.07
1766871331700,18.67,5.07,98.97,298.14,4.51,102.13,116.00
1766874931700,17.13,4.76,97.41,298.42,4.49,102.88,116.24
1766878531700,18.01,8.28,98.56,298.47,4.40,103.17,117.08
1766882131700,17.99,6.22,97.80,298.79,4.50,102.86,116.21
1766885731700,18.62,3.34,98.05,298.58,4.48,103.06,116.01
1766889331700,18.14,4.49,98.47,298.75,4.39,103.04,116.49
1766892931700,16.82,8.39,97.44,298.61,4.45,102.89,117.27
1766896531700,17.82,6.33,98.07,298.62,4.51,103.18,116.65
1766900131700,16.96,8.03,97.93,298.11,4.49,102.25,116.34
1766903731700,18.74,8.92,98.40,298.17,4.43,102.17,116.54
1766907331700,18.49,8.36,98.93,298.14,4.50,103.15,116.15
1766910931700,17.59,8.91,98.13,298.72,4.41,102.08,116.85
1766914531700,17.10,7.02,97.60,298.09,4.43,102.91,116.87
1766918131700,17.62,8.48,98.64,298.33,4.56,102.26,116.02
1766921731700,18.00,3.24,98.85,298.52,4.57,102.37,116.08
1766925331700,18.00,4.61,98.11,298.15,4.51,103.13,116.15
1766928931700,17.14,7.39,97.35,298.20,4.45,102.45,116.70
1766932531700,16.97,5.33,97.73,298.06,4.56,102.24,116.98
1766936131700,18.47,8.68,97.74,298.21,4.45,102.16,116.19
1766939731700,17.41,3.78,98.68,298.24,4.53,102.35,115.92
1766943331700,17.17,2.56,97.89,298.62,4.49,102.69,116.97
1766946931700,17.39,2.56,98.40,298.07,4.49,102.30,116.99
1766950531700,18.04,1.98,99.09,298.24,4.55,102.64,116.97
1766954131700,18.11,1.87,99.29,298.30,4.43,102.19,116.26
1766957731700,18.71,5.12,99.06,298.18,4.50,102.83,117.14
1766961331700,18.26,6.02,99.13,298.63,4.54,102.97,116.05
1766964931700,17.12,2.08,98.07,298.11,4.53,102.91,116.13
1766968531700,18.02,2.19,97.75,298.14,4.44,102.06,116.27
1766972131700,17.08,6.14,98.84,298.18,4.58,102.52,116.88
1766975731700,17.29,5.45,98.00,298.41,4.58,102.83,117.04
1766979331700,17.16,4.11,97.63,298.52,4.47,102.53,117.33
1766982931700,17.92,6.00,99.33,298.75,4.51,103.17,116.57
1766986531700,17.67,1.84,99.25,298.38,4.56,102.73,116.24
1766990131700,18.37,5.19,98.87,298.86,4.53,102.00,116.79
1766993731700,18.82,2.23,99.19,298.12,4.47,102.36,117.04
1766997331700,16.95,2.08,98.36,298.64,4.57,102.71,117.38
1767000931700,18.30,5.83,98.76,298.63,4.53,102.23,116.75
1767004531700,18.42,2.77,98.68,298.06,4.44,102.49,116.39
1767008131700,16.91,1.84,97.50,298.57,4.54,102.74,115.96
1767011731700,18.69,6.72,97.56,298.07,4.40,103.04,116.62
1767015331700,18.80,6.43,98.09,298.82,4.42,102.38,116.90
1767018931700,18.55,5.22,98.29,298.69,4.52,102.57,116.51
1767022531700,17.22,7.20,99.21,298.24,4.52,102.29,116.25
1767026131700,18.40,2.76,97.93,298.52,4.41,102.58,117.39
1767029731700,17.75,3.72,97.67,298.44,4.52,102.27,116.91
