ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1765726531700,15.56,6.24,94.38,297.29,4.39,99.98,113.56
1765730131700,15.50,7.33,93.76,297.56,4.40,100.51,113.55
1765733731700,15.27,4.29,93.70,297.84,4.33,100.68,113.25
1765737331700,16.31,2.61,93.52,297.88,4.30,100.15,113.65
1765740931700,16.85,3.79,94.57,297.56,4.23,99.92,113.14
1765744531700,15.28,2.61,94.57,297.88,4.31,99.86,114.12
1765748131700,15.31,4.95,94.55,297.54,4.23,99.88,113.78
1765751731700,16.44,6.31,94.35,297.51,4.38,100.03,113.00
1765755331700,15.43,7.31,94.77,297.24,4.26,100.00,112.93
1765758931700,16.35,5.03,92.84,297.26,4.36,100.14,113.58
1765762531700,15.56,7.51,94.63,297.57,4.41,100.41,113.98
1765766131700,16.58,7.04,93.19,297.65,4.35,100.08,113.90
1765769731700,16.81,5.62,93.14,297.28,4.24,100.44,114.12
1765773331700,15.31,7.34,94.27,297.67,4.30,100.75,113.97
1765776931700,16.72,6.01,93.49,297.75,4.31,99.72,112.71
1765780531700,16.30,6.63,94.02,297.33,4.34,99.70,113.80
1765784131700,16.57,5.64,93.62,297.92,4.37,100.15,113.58
1765787731700,17.13,2.72,92.96,297.58,4.25,100.69,113.44
1765791331700,16.08,2.46,94.01,297.27,4.29,99.96,113.77
1765794931700,17.22,6.95,94.08,297.44,4.42,99.87,113.44
1765798531700,15.72,2.30,94.72,297.36,4.41,99.70,112.98
1765802131700,15.84,6.52,93.86,297.53,4.33,100.49,113.92
1765805731700,15.37,2.19,94.22,297.82,4.41,99.97,113.09
1765809331700,16.69,7.51,93.26,297.91,4.24,100.72,113.72
1765812931700,16.20,7.18,93.78,297.89,4.36,100.30,113.40
1765816531700,15.92,2.13,94.39,297.53,4.33,100.00,113.29
1765820131700,16.64,3.57,94.67,297.52,4.43,100.49,113.86
1765823731700,15.83,6.32,95.00,297.27,4.27,100.95,114.39
1765827331700,15.81,0.77,93.57,297.79,4.39,100.52,114.25
1765830931700,15.44,1.59,95.08,297.94,4.37,100.97,114.48
1765834531700,15.43,3.90,94.75,297.58,4.25,100.83,113.26
1765838131700,17.35,5.34,93.29,297.85,4.39,100.13,113.70
1765841731700,15.59,3.67,95.02,297.56,4.25,99.99,113.42
1765845331700,15.86,1.62,93.71,297.35,4.32,100.00,113.97
1765848931700,15.83,4.24,94.98,297.85,4.30,100.54,113.03
1765852531700,15.76,2.94,94.54,297.53,4.32,100.23,113.21
1765856131700,15.77,4.22,93.37,297.56,4.30,100.93,113.03
1765859731700,17.26,2.70,94.32,297.50,4.34,100.21,114.45
1765863331700,16.87,3.24,93.79,297.53,4.31,100.64,113.36
1765866931700,15.64,5.38,94.10,297.41,4.32,100.35,114.15
1765870531700,16.21,2.40,95.05,297.33,4.33,100.08,114.36
1765874131700,16.50,4.48,93.52,297.27,4.32,100.77,113.97
1765877731700,15.88,3.62,94.15,297.59,4.42,100.75,114.02
1765881331700,15.61,3.67,95.20,297.74,4.37,100.06,113.84
1765884931700,16.12,6.14,93.27,297.63,4.29,100.05,113.28
1765888531700,17.17,4.49,93.25,297.92,4.27,100.54,113.73
1765892131700,16.52,2.31,94.08,297.80,4.26,100.95,113.62
1765895731700,17.24,1.09,95.06,297.28,4.41,100.45,113.33
1765899331700,16.02,1.23,94.41,297.74,4.35,100.28,113.53
1765902931700,16.96,3.62,94.67,297.36,4.30,100.22,114.05
1765906531700,16.85,5.24,94.79,298.02,4.25,101.36,114.55
1765910131700,16.65,3.72,94.57,297.98,4.29,100.90,114.05
1765913731700,15.73,6.15,95.38,297.47,4.31,101.08,114.14
1765917331700,17.10,5.07,94.98,297.31,4.36,100.90,114.51
1765920931700,17.47,2.35,95.64,298.06,4.34,101.35,113.35
1765924531700,16.53,4.67,95.17,297.28,4.39,101.38,114.73
1765928131700,17.23,4.92,94.41,297.41,4.32,100.61,114.42
1765931731700,16.16,6.29,95.20,297.54,4.36,100.46,114.44
1765935331700,17.28,3.43,95.05,297.73,4.39,101.15,114.24
1765938931700,16.27,5.22,93.92,297.51,4.36,100.88,113.53
1765942531700,16.24,3.47,94.91,298.04,4.28,100.77,113.70
1765946131700,17.04,2.91,94.46,297.90,4.32,100.89,114.07
1765949731700,15.84,2.96,93.90,297.93,4.43,100.70,114.26
1765953331700,16.10,1.27,95.09,298.05,4.44,100.89,113.65
1765956931700,16.11,5.74,94.76,297.73,4.28,100.37,114.73
1765960531700,16.26,3.97,93.81,297.50,4.42,101.31,114.20
1765964131700,15.65,2.88,93.99,297.38,4.29,101.30,113.98
1765967731700,16.98,6.23,94.25,297.93,4.42,100.71,113.35
1765971331700,16.83,3.11,95.57,297.44,4.41,101.24,114.27
1765974931700,17.18,6.01,95.61,297.88,4.27,100.87,113.95
1765978531700,17.45,2.06,95.63,297.55,4.32,101.07,113.58
1765982131700,15.64,5.04,94.33,297.58,4.32,100.64,114.48
1765985731700,16.82,1.13,95.15,297.91,4.42,100.48,114.17
1765989331700,16.60,5.34,94.41,297.58,4.26,101.34,114.80
1765992931700,16.69,5.06,95.21,297.57,4.43,100.54,114.02
1765996531700,16.20,2.38,96.00,297.71,4.28,101.04,114.07
1766000131700,15.72,6.40,95.94,297.35,4.31,101.25,114.96
1766003731700,17.55,6.04,94.17,298.14,4.43,100.71,114.56
1766007331700,15.68,6.05,95.17,297.96,4.31,101.43,114.75
1766010931700,15.70,2.97,95.49,297.51,4.44,101.32,114.53
1766014531700,16.24,6.56,94.94,297.64,4.45,100.78,114.79
1766018131700,16.48,5.97,94.96,298.05,4.46,100.70,114.10
1766021731700,16.77,3.62,94.85,297.96,4.46,100.54,114.60
1766025331700,16.36,2.68,95.54,297.41,4.42,100.87,115.02
1766028931700,16.05,3.29,94.70,297.74,4.29,100.66,113.92
1766032531700,17.14,2.45,94.53,297.88,4.45,100.73,115.00
1766036131700,17.45,6.27,95.10,297.99,4.26,100.99,114.35
1766039731700,17.40,6.47,95.82,297.85,4.29,101.08,114.27
1766043331700,17.14,2.59,94.61,298.04,4.32,100.98,113.95
1766046931700,17.54,6.93,95.06,298.10,4.33,100.58,114.84
1766050531700,16.17,4.24,95.78,297.90,4.36,101.51,114.69
1766054131700,15.84,2.06,95.92,297.55,4.27,101.35,114.17
1766057731700,16.59,3.06,94.06,297.95,4.41,101.06,114.61
1766061331700,16.82,7.32,95.93,297.75,4.43,101.37,114.64
1766064931700,15.84,7.43,94.22,297.56,4.35,100.62,114.19
1766068531700,16.97,6.52,95.90,297.77,4.44,101.53,114.89
1766072131700,16.78,5.65,95.86,298.12,4.45,101.05,114.30
1766075731700,15.92,6.07,94.52,297.54,4.42,100.87,114.64
1766079331700,17.45,5.23,95.47,297.72,4.38,101.60,113.97
1766082931700,16.19,4.01,95.60,297.45,4.37,101.39,114.04
1766086531700,15.87,6.66,96.15,297.77,4.40,101.53,114.69
1766090131700,17.19,4.13,95.22,297.51,4.36,101.23,114.81
1766093731700,16.36,4.06,95.69,297.59,4.32,100.93,115.31
1766097331700,17.22,6.35,95.39,297.90,4.32,101.33,113.97
1766100931700,17.60,6.18,95.23,297.85,4.42,100.94,115.04
1766104531700,17.52,3.42,94.94,297.84,4.31,101.16,114.75
1766108131700,17.44,8.67,95.66,297.95,4.32,101.93,114.31
1766111731700,17.39,8.85,96.29,297.62,4.34,101.69,114.95
1766115331700,17.14,4.37,94.86,297.64,4.28,100.91,115.11
1766118931700,16.60,3.97,95.31,297.57,4.35,101.84,114.75
1766122531700,16.91,6.97,96.05,298.16,4.45,101.29,114.87
1766126131700,16.13,6.93,96.37,297.89,4.35,100.99,114.32
1766129731700,16.00,4.78,96.38,297.88,4.42,101.79,114.04
1766133331700,15.78,4.45,95.06,297.44,4.30,101.69,114.38
1766136931700,16.94,7.47,95.11,297.90,4.42,101.55,114.58
1766140531700,16.61,4.38,95.39,298.10,4.41,101.54,114.85
1766144131700,16.88,8.84,94.79,298.13,4.39,101.30,114.81
1766147731700,17.72,7.42,95.85,297.92,4.38,101.06,115.30
1766151331700,16.17,5.97,94.84,297.81,4.41,100.85,114.11
1766154931700,17.12,3.83,94.82,297.63,4.28,101.36,114.26
1766158531700,16.19,6.62,96.44,297.50,4.31,100.78,114.22
1766162131700,17.39,5.94,94.70,297.48,4.32,100.87,114.65
1766165731700,17.66,4.97,96.04,297.89,4.41,101.28,115.37
1766169331700,17.28,7.12,95.81,297.65,4.30,101.23,115.56
1766172931700,16.24,8.13,95.71,298.06,4.42,101.05,114.94
1766176531700,17.57,4.05,96.51,297.93,4.32,102.20,115.58
1766180131700,17.82,7.93,95.92,297.76,4.33,102.03,115.20
1766183731700,16.30,4.84,95.66,297.97,4.48,102.19,114.53
1766187331700,16.76,7.56,96.68,297.65,4.37,102.10,115.25
1766190931700,16.82,6.08,95.20,298.12,4.30,101.28,114.31
1766194531700,17.77,4.98,96.65,297.68,4.44,101.77,114.26
1766198131700,17.19,8.82,95.72,297.67,4.43,101.47,114.45
1766201731700,17.14,4.71,96.02,297.86,4.40,101.75,115.30
1766205331700,17.13,3.55,96.66,298.14,4.39,101.96,114.69
1766208931700,16.63,5.35,95.02,297.77,4.34,102.06,114.33
1766212531700,17.26,6.29,95.09,297.51,4.47,101.37,115.34
1766216131700,17.66,8.76,96.13,297.87,4.35,101.34,115.36
1766219731700,16.06,8.37,96.40,297.83,4.35,101.13,114.55
1766223331700,17.35,4.12,96.26,298.10,4.34,101.08,114.68
1766226931700,17.27,5.70,95.94,297.88,4.37,101.54,115.42
1766230531700,16.28,6.44,95.66,297.77,4.42,101.66,115.14
1766234131700,15.90,6.74,95.53,298.15,4.40,101.68,115.67
1766237731700,17.41,4.32,96.24,297.83,4.30,101.36,114.40
1766241331700,16.62,7.90,96.64,298.21,4.41,101.72,114.42
1766244931700,17.71,8.13,96.51,298.24,4.39,102.01,115.08
1766248531700,16.55,5.00,96.78,297.55,4.35,102.08,115.36
1766252131700,16.94,2.99,95.52,298.17,4.38,102.26,114.89
1766255731700,16.45,3.70,95.72,298.26,4.47,101.32,114.91
1766259331700,17.63,5.41,96.83,298.31,4.34,102.07,114.88
1766262931700,17.66,6.33,96.12,298.15,4.39,101.60,114.68
1766266531700,16.40,7.48,96.11,298.17,4.33,102.09,114.54
1766270131700,16.71,3.45,95.88,298.07,4.36,102.20,115.66
1766273731700,16.64,5.41,96.52,297.64,4.35,101.45,114.49
1766277331700,16.82,7.93,97.09,298.16,4.47,101.43,114.91
1766280931700,17.08,5.47,96.20,297.96,4.33,102.31,114.73
1766284531700,16.97,5.71,95.74,297.60,4.37,102.26,115.26
1766288131700,16.81,4.91,96.09,297.59,4.41,102.26,115.39
1766291731700,16.86,3.22,96.08,298.34,4.47,101.48,114.77
1766295331700,17.80,4.03,96.92,298.12,4.35,101.74,115.40
1766298931700,16.09,7.62,96.12,298.21,4.30,102.31,114.62
1766302531700,17.32,5.06,96.45,298.22,4.40,102.36,115.86
1766306131700,17.03,7.61,96.27,298.21,4.31,102.20,114.60
1766309731700,16.58,5.71,95.75,297.81,4.38,102.23,115.87
1766313331700,17.15,5.27,95.37,298.28,4.36,101.83,115.18
1766316931700,16.13,5.38,96.63,297.79,4.31,102.36,115.27
1766320531700,16.79,3.24,96.61,297.62,4.34,102.23,115.75
1766324131700,17.20,6.05,96.28,297.98,4.37,102.03,114.87
1766327731700,15.98,5.97,96.93,298.18,4.48,101.53,115.75
1766331331700,17.87,7.72,96.76,298.35,4.42,101.31,114.63
1766334931700,16.66,7.46,97.06,298.04,4.34,101.83,115.90
1766338531700,16.60,2.57,97.28,298.08,4.49,102.40,115.07
1766342131700,18.05,5.89,97.42,297.95,4.43,102.21,115.47
1766345731700,16.84,6.93,96.03,298.01,4.48,102.05,115.85
1766349331700,16.66,3.69,96.34,298.21,4.49,102.55,115.76
1766352931700,16.63,2.70,97.48,297.80,4.41,101.46,115.95
1766356531700,17.07,1.82,96.90,298.23,4.39,101.96,116.11
1766360131700,17.19,3.02,96.34,297.99,4.31,102.33,116.08
1766363731700,16.19,7.63,95.86,298.05,4.39,102.51,115.13
1766367331700,17.97,1.95,97.50,297.66,4.44,102.33,114.79
1766370931700,16.31,4.08,96.99,297.98,4.35,101.92,115.18
1766374531700,16.73,6.20,95.80,298.12,4.32,101.55,115.76
1766378131700,18.06,4.77,95.79,298.07,4.41,102.53,115.46
1766381731700,18.03,7.51,96.45,298.01,4.38,101.61,115.27
1766385331700,16.58,2.68,96.70,298.31,4.39,101.60,114.80
1766388931700,17.93,4.80,96.54,298.28,4.49,101.61,116.22
1766392531700,17.80,4.75,95.76,297.81,4.32,101.62,115.32
1766396131700,17.62,3.97,95.94,298.27,4.37,102.24,115.73
1766399731700,16.68,2.20,97.48,298.07,4.44,101.86,115.27
1766403331700,17.98,6.15,96.91,298.36,4.37,101.69,115.74
1766406931700,17.85,3.56,96.89,298.40,4.42,102.28,115.66
1766410531700,17.64,6.58,95.55,298.37,4.33,101.58,115.85
1766414131700,16.47,2.31,96.23,297.91,4.41,101.94,115.42
1766417731700,17.39,1.90,95.98,298.07,4.33,102.24,115.28
1766421331700,17.55,6.58,96.55,298.18,4.50,102.22,115.65
1766424931700,16.45,5.33,96.75,298.38,4.38,102.62,115.87
1766428531700,16.29,3.48,96.93,297.91,4.36,102.34,115.26
1766432131700,16.94,1.85,97.47,298.21,4.37,101.99,115.67
1766435731700,16.62,3.57,96.20,297.79,4.40,101.74,115.36
1766439331700,16.28,1.77,96.19,298.21,4.34,102.66,116.16
1766442931700,18.19,5.59,97.77,298.23,4.51,102.79,115.08
1766446531700,16.41,4.09,96.13,298.03,4.42,101.79,116.41
1766450131700,17.21,2.45,97.20,297.76,4.35,102.22,115.76
1766453731700,16.99,2.60,97.49,298.42,4.51,101.95,115.75
1766457331700,16.59,5.53,96.13,298.22,4.46,101.95,115.81
1766460931700,16.54,2.24,97.56,298.45,4.42,102.45,115.74
1766464531700,16.64,3.94,96.68,298.22,4.36,101.75,115.19
1766468131700,18.12,5.83,96.37,298.48,4.45,102.25,116.39
1766471731700,17.63,4.06,97.64,298.19,4.47,102.04,116.05
1766475331700,16.30,5.70,97.07,297.75,4.34,102.27,116.44
1766478931700,17.79,5.32,96.30,298.12,4.38,101.96,116.27
1766482531700,17.38,1.80,96.89,297.78,4.47,101.75,115.37
1766486131700,17.19,3.27,97.44,297.91,4.34,102.29,116.06
1766489731700,17.76,2.11,96.13,298.19,4.44,101.67,115.07
1766493331700,16.86,3.76,96.53,297.89,4.41,101.69,115.69
1766496931700,17.40,3.05,97.82,297.69,4.41,102.79,115.94
1766500531700,17.73,5.61,96.91,298.12,4.41,102.33,116.43
1766504131700,16.90,2.81,96.04,297.89,4.34,101.88,115.69
1766507731700,17.77,1.03,96.31,298.31,4.39,102.14,115.94
1766511331700,16.79,2.87,97.94,297.98,4.35,102.09,116.42
1766514931700,16.79,3.45,96.24,298.40,4.38,101.74,115.26
1766518531700,16.66,6.11,97.27,298.31,4.35,101.91,116.07
1766522131700,17.84,3.71,97.95,297.99,4.46,102.64,116.54
1766525731700,18.19,0.72,97.56,298.47,4.40,101.95,116.00
1766529331700,16.45,6.11,98.14,298.32,4.44,102.63,116.35
1766532931700,17.45,1.67,97.61,298.18,4.37,102.16,116.21
1766536531700,16.55,1.58,96.86,297.89,4.38,102.45,115.59
1766540131700,17.39,3.62,97.12,298.18,4.53,102.48,115.21
1766543731700,16.60,4.44,96.96,298.15,4.34,101.74,116.61
1766547331700,17.79,3.92,97.91,298.12,4.46,102.43,115.98
1766550931700,17.88,3.23,96.60,297.95,4.38,102.68,115.20
1766554531700,17.40,5.98,97.12,297.88,4.50,102.23,116.44
1766558131700,17.50,3.37,96.53,298.50,4.35,101.87,116.38
1766561731700,17.87,2.63,98.10,298.43,4.50,102.56,115.41
1766565331700,18.04,5.23,97.68,297.79,4.33,101.82,115.31
1766568931700,16.91,3.47,97.81,298.50,4.38,102.03,116.27
1766572531700,16.77,3.56,97.93,297.82,4.38,102.64,115.36
1766576131700,17.15,6.05,97.36,297.93,4.37,102.89,116.11
1766579731700,16.96,6.14,96.83,298.41,4.47,102.31,116.66
1766583331700,17.92,1.20,97.98,297.94,4.50,102.20,115.65
1766586931700,17.92,5.56,97.77,297.91,4.34,102.64,115.85
1766590531700,17.63,3.86,96.93,298.34,4.38,102.10,115.80
1766594131700,17.28,1.75,96.63,298.42,4.35,102.80,115.57
1766597731700,17.67,2.21,97.42,298.54,4.38,102.61,116.40
1766601331700,17.17,3.79,98.36,298.61,4.50,102.58,116.31
1766604931700,17.98,7.36,96.64,298.19,4.39,101.97,115.65
1766608531700,18.14,3.23,98.29,298.03,4.52,102.09,115.95
1766612131700,17.62,1.85,96.83,298.30,4.42,102.17,116.58
1766615731700,17.29,2.48,96.69,297.94,4.49,101.88,115.90
1766619331700,18.04,5.35,96.83,298.38,4.47,102.32,116.63
1766622931700,18.05,7.27,98.16,298.40,4.39,102.60,115.95
1766626531700,16.74,4.47,97.50,297.97,4.51,102.30,115.96
1766630131700,18.03,7.10,96.57,298.53,4.50,102.85,116.15
1766633731700,18.28,5.22,98.35,298.28,4.44,102.01,116.09
1766637331700,17.84,2.59,98.21,298.22,4.38,102.62,116.29
1766640931700,17.01,7.05,97.19,298.05,4.34,102.38,116.76
1766644531700,17.74,1.95,97.55,298.49,4.37,103.02,116.68
1766648131700,17.37,3.22,97.12,297.99,4.54,102.87,115.78
1766651731700,17.25,3.26,98.33,298.12,4.42,102.28,115.69
1766655331700,18.43,4.40,96.99,298.45,4.39,102.29,116.30
1766658931700,16.94,5.21,96.83,298.59,4.35,102.85,115.98
1766662531700,18.30,1.83,98.44,297.96,4.42,102.39,116.62
1766666131700,17.57,2.87,97.68,298.37,4.42,102.34,115.63
1766669731700,17.20,2.65,96.85,297.92,4.35,102.64,115.98
1766673331700,16.98,7.16,97.20,298.20,4.50,102.98,115.90
1766676931700,17.46,6.62,98.23,297.98,4.42,102.83,115.69
1766680531700,18.08,4.20,97.78,298.43,4.37,102.63,116.03
1766684131700,18.31,4.22,98.33,298.58,4.45,102.15,115.78
1766687731700,17.28,7.51,97.95,297.99,4.46,102.62,116.60
1766691331700,18.53,5.08,98.62,298.63,4.50,102.60,116.31
1766694931700,16.71,4.14,98.02,298.07,4.54,101.95,115.70
1766698531700,18.21,3.57,97.68,297.97,4.37,102.18,117.04
1766702131700,16.58,8.58,96.81,297.90,4.40,102.43,116.06
1766705731700,17.40,8.83,97.60,297.90,4.36,102.90,116.19
1766709331700,17.09,7.88,97.97,298.10,4.47,102.05,116.19
1766712931700,17.09,3.22,98.44,298.05,4.53,102.39,115.73
1766716531700,17.03,6.34,98.48,297.90,4.50,102.41,116.65
1766720131700,18.37,4.36,97.42,298.53,4.43,102.19,116.31
1766723731700,18.09,3.33,98.54,297.97,4.54,102.87,115.55
1766727331700,17.48,3.00,98.56,298.01,4.45,102.90,115.98
1766730931700,17.97,4.30,97.93,297.95,4.37,102.82,116.52
1766734531700,17.07,3.97,97.01,298.58,4.46,102.20,116.10
1766738131700,17.39,6.15,97.41,297.98,4.39,102.12,117.02
1766741731700,17.76,4.04,97.85,298.64,4.40,102.21,116.00
1766745331700,16.83,8.01,97.50,298.02,4.50,101.94,115.83
1766748931700,16.60,8.72,98.17,298.50,4.37,102.24,116.88
1766752531700,17.80,5.60,96.79,298.16,4.47,102.96,116.28
1766756131700,17.81,4.40,97.70,298.20,4.46,102.86,115.65
1766759731700,18.36,8.41,98.20,298.07,4.45,102.70,116.34
1766763331700,17.58,3.99,97.97,298.60,4.35,102.28,116.08
1766766931700,17.65,6.14,98.20,298.49,4.49,103.12,116.38
1766770531700,18.53,6.34,98.58,298.25,4.54,102.20,116.20
1766774131700,17.71,8.13,97.81,298.58,4.45,102.51,115.94
1766777731700,18.23,7.86,97.53,297.96,4.37,102.49,116.49
1766781331700,17.93,8.98,98.83,298.14,4.52,102.68,116.11
1766784931700,17.36,6.64,98.80,297.97,4.48,102.37,116.65
1766788531700,18.14,6.62,98.44,298.15,4.49,102.64,116.52
1766792131700,18.55,8.06,98.71,297.97,4.40,102.95,116.88
1766795731700,18.14,7.89,97.23,298.15,4.46,103.02,116.25
1766799331700,16.74,3.70,98.39,297.97,4.42,102.58,115.70
1766802931700,18.06,6.14,98.33,298.43,4.40,102.09,116.36
1766806531700,17.71,7.77,98.65,298.22,4.48,103.11,116.99
1766810131700,18.35,3.91,98.84,298.59,4.55,102.70,116.21
1766813731700,18.15,6.51,97.52,298.22,4.50,102.72,116.06
1766817331700,18.66,5.57,98.01,298.06,4.43,102.25,116.52
1766820931700,18.31,3.85,97.91,298.43,4.36,102.37,116.72
1766824531700,17.32,6.32,98.20,298.39,4.37,102.07,115.76
1766828131700,18.56,6.00,97.98,298.59,4.56,103.13,116.68
1766831731700,16.90,3.56,97.04,298.65,4.53,102.35,116.81
1766835331700,17.14,8.36,97.87,298.07,4.46,102.78,116.65
1766838931700,16.98,4.69,97.77,298.48,4.38,102.39,116.82
1766842531700,18.59,4.10,97.74,298.29,4.40,102.66,116.24
1766846131700,18.33,4.88,97.75,298.05,4.47,102.74,116.42
1766849731700,17.80,7.03,97.51,298.00,4.44,102.46,116.15
1766853331700,17.01,4.55,97.77,298.24,4.56,102.40,115.87
1766856931700,18.77,6.45,97.51,298.68,4.41,102.80,116.17
1766860531700,17.62,4.68,97.47,298.31,4.43,102.54,116.83
1766864131700,18.17,8.33,97.97,298.55,4.41,102.93,116.21
1766867731700,18.65,8.20,98.79,298.46,4.38,103.01,116.72
1766871331700,17.17,3.52,98.32,298.56,4.44,102.75,116.79
1766874931700,17.55,5.50,98.11,298.78,4.41,102.12,116.84
1766878531700,17.07,3.62,98.56,298.67,4.46,102.29,116.67
1766882131700,18.73,4.73,97.36,298.62,4.53,102.75,116.10
1766885731700,17.12,7.66,97.35,298.47,4.45,102.44,116.84
1766889331700,17.80,3.49,99.05,298.60,4.40,103.12,116.77
1766892931700,17.72,6.76,98.02,298.64,4.55,102.35,116.30
1766896531700,17.97,3.41,99.10,298.12,4.50,102.05,116.09
1766900131700,18.24,6.18,99.10,298.36,4.41,102.26,116.87
1766903731700,18.04,3.26,98.58,298.07,4.41,102.03,116.46
1766907331700,17.94,3.91,98.99,298.51,4.41,102.37,117.01
1766910931700,18.34,4.57,97.63,298.20,4.48,102.12,116.27
1766914531700,18.09,5.29,98.52,298.18,4.53,102.82,116.71
1766918131700,17.57,5.11,98.08,298.43,4.38,102.65,116.41
1766921731700,17.32,5.89,98.20,298.53,4.44,102.55,116.07
1766925331700,18.23,5.47,97.94,298.68,4.57,102.96,117.27
1766928931700,17.07,7.52,98.64,298.51,4.44,102.45,116.54
1766932531700,18.43,7.24,97.72,298.71,4.41,102.30,116.16
1766936131700,17.18,5.28,98.81,298.25,4.39,102.52,116.73
1766939731700,17.74,3.52,99.00,298.68,4.55,103.06,116.76
1766943331700,17.25,5.47,97.65,298.73,4.58,102.58,116.39
1766946931700,17.05,6.61,98.44,298.19,4.42,102.84,116.83
1766950531700,18.00,5.03,98.40,298.22,4.57,103.11,116.64
1766954131700,17.10,2.15,97.75,298.24,4.55,102.78,116.17
1766957731700,17.80,1.84,99.28,298.06,4.49,102.42,116.38
1766961331700,18.17,3.86,98.99,298.73,4.54,102.78,116.40
1766964931700,18.41,3.75,97.56,298.73,4.47,102.39,116.25
1766968531700,17.23,6.26,98.80,298.16,4.50,102.14,116.11
1766972131700,17.49,2.71,98.90,298.38,4.48,102.65,116.07
1766975731700,17.48,4.97,98.82,298.18,4.39,102.03,116.68
1766979331700,17.77,7.07,99.10,298.59,4.43,103.12,116.21
1766982931700,17.10,2.49,98.36,298.80,4.47,102.55,117.15
1766986531700,17.60,6.32,97.84,298.33,4.52,102.85,116.82
1766990131700,18.63,6.37,98.09,298.85,4.57,102.50,117.25
1766993731700,17.95,6.97,98.92,298.64,4.51,102.57,116.28
1766997331700,17.61,2.53,98.14,298.42,4.50,102.33,116.49
1767000931700,18.20,3.27,98.09,298.73,4.49,102.07,116.08
1767004531700,18.52,2.09,97.61,298.39,4.43,102.76,117.36
1767008131700,18.26,6.54,98.65,298.49,4.56,102.88,116.62
1767011731700,17.82,2.66,98.32,298.42,4.50,102.06,116.66
1767015331700,18.66,7.25,98.02,298.64,4.58,102.70,116.63
1767018931700,17.95,4.63,98.85,298.55,4.49,102.16,116.97
1767022531700,17.43,5.64,99.28,298.57,4.50,102.28,116.37
1767026131700,17.04,4.25,97.90,298.71,4.44,102.45,116.69
1767029731700,17.29,2.23,97.76,298.35,4.51,102.60,116.59
