ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1765881331700,15.83,5.47,94.52,297.83,4.34,100.92,114.47
1765884931700,16.28,2.08,94.58,297.68,4.41,101.04,113.19
1765888531700,16.13,2.34,94.39,297.53,4.30,101.09,114.38
1765892131700,16.67,3.74,93.58,297.54,4.34,100.44,113.05
1765895731700,15.54,0.82,94.11,297.76,4.35,100.19,113.53
1765899331700,15.92,1.44,95.15,297.54,4.33,100.76,114.15
1765902931700,16.50,2.22,95.00,297.27,4.35,100.42,114.23
1765906531700,16.59,6.17,94.62,297.62,4.40,100.98,113.35
1765910131700,16.00,3.43,95.28,297.53,4.33,101.21,114.34
1765913731700,16.67,4.12,94.90,297.41,4.31,100.92,114.77
1765917331700,15.58,3.41,95.12,297.55,4.40,100.94,114.25
1765920931700,16.02,6.61,94.71,297.41,4.45,100.37,113.45
1765924531700,16.97,5.67,95.41,297.60,4.33,100.32,114.46
1765928131700,15.80,6.55,95.61,297.47,4.36,100.72,114.32
1765931731700,16.98,5.93,94.54,297.62,4.29,101.16,113.75
1765935331700,15.64,1.17,94.86,298.07,4.29,101.19,114.26
1765938931700,17.36,4.76,95.64,297.93,4.26,100.35,114.79
1765942531700,16.30,4.43,95.16,297.29,4.36,100.28,114.05
1765946131700,17.32,3.60,94.59,297.44,4.33,100.55,113.91
1765949731700,16.99,2.18,95.00,297.30,4.33,101.19,114.28
1765953331700,16.30,3.47,95.36,297.78,4.44,100.24,113.37
1765956931700,15.77,5.41,95.38,297.66,4.38,100.53,113.96
1765960531700,15.55,2.01,94.90,298.06,4.37,101.19,113.53
1765964131700,16.03,5.99,94.85,298.00,4.35,101.17,113.96
1765967731700,17.36,1.54,94.23,297.63,4.27,101.05,114.57
1765971331700,16.85,2.43,94.80,297.88,4.43,100.77,113.71
1765974931700,17.22,4.46,95.47,297.42,4.32,101.38,114.50
1765978531700,15.91,5.81,94.79,297.49,4.35,100.97,113.63
1765982131700,16.09,4.48,94.35,297.64,4.29,100.27,114.48
1765985731700,16.70,6.12,95.39,297.68,4.34,100.63,114.58
1765989331700,16.27,3.20,94.98,297.49,4.32,100.90,113.53
1765992931700,16.20,5.13,94.37,297.81,4.43,100.68,114.19
1765996531700,17.53,6.06,94.71,297.86,4.42,100.64,113.98
1766000131700,16.94,2.03,95.95,297.41,4.44,100.74,114.19
1766003731700,15.95,4.44,95.57,297.97,4.30,101.07,114.74
1766007331700,16.03,6.23,95.73,298.10,4.41,100.92,113.94
1766010931700,16.32,2.86,95.02,297.82,4.42,100.74,113.65
1766014531700,15.94,4.98,95.38,297.60,4.36,100.64,114.47
1766018131700,16.12,2.72,95.39,298.03,4.30,100.85,114.55
1766021731700,16.17,5.58,95.48,297.44,4.43,100.59,113.71
1766025331700,16.95,3.07,94.67,297.42,4.28,101.14,113.79
1766028931700,15.77,2.77,94.23,297.49,4.45,100.75,114.80
1766032531700,17.46,2.88,94.34,297.45,4.39,101.61,114.01
1766036131700,16.81,7.41,95.10,297.97,4.34,101.57,114.91
1766039731700,15.72,7.60,95.19,297.71,4.26,100.86,114.57
1766043331700,17.21,2.26,94.67,297.80,4.43,100.87,114.18
1766046931700,17.45,3.04,94.12,297.78,4.41,101.42,114.03
1766050531700,16.16,1.97,94.70,297.60,4.27,101.52,114.28
1766054131700,16.70,4.56,95.80,297.98,4.28,100.87,114.57
1766057731700,16.62,2.72,94.38,297.77,4.28,101.07,114.10
1766061331700,16.14,4.61,95.56,297.75,4.45,101.55,113.86
1766064931700,16.37,1.80,95.09,298.10,4.43,101.54,114.88
1766068531700,17.47,7.65,95.62,298.05,4.45,101.37,114.48
1766072131700,16.35,2.56,94.26,297.60,4.38,100.76,113.90
1766075731700,16.50,4.64,95.81,297.94,4.29,101.24,114.78
1766079331700,16.10,7.75,95.13,298.15,4.34,100.90,114.21
1766082931700,17.27,4.85,95.29,297.71,4.41,101.93,114.37
1766086531700,15.90,3.35,96.14,297.53,4.43,101.06,114.66
1766090131700,16.53,7.87,95.90,297.54,4.32,101.52,114.50
1766093731700,16.42,7.91,95.43,297.70,4.46,101.31,115.01
1766097331700,16.26,7.91,94.95,297.75,4.44,101.76,114.72
1766100931700,16.41,8.58,94.68,297.66,4.43,100.91,113.97
1766104531700,17.00,7.89,95.79,298.02,4.29,101.60,115.25
1766108131700,16.95,4.02,95.35,297.86,4.34,100.88,115.36
1766111731700,16.63,7.36,96.33,297.44,4.44,101.09,114.15
1766115331700,17.54,3.31,95.33,297.88,4.31,101.24,114.04
1766118931700,17.33,4.42,96.23,297.73,4.41,100.85,114.03
1766122531700,16.00,5.43,95.16,297.80,4.40,101.64,114.45
1766126131700,17.57,6.52,95.03,297.63,4.30,101.20,114.00
1766129731700,15.76,8.71,96.19,298.07,4.29,101.70,115.00
1766133331700,17.44,8.40,96.16,297.98,4.44,101.54,114.95
1766136931700,15.98,6.57,96.30,298.07,4.40,101.32,114.59
1766140531700,16.82,3.02,94.47,298.20,4.40,101.28,114.64
1766144131700,16.13,3.58,95.00,297.45,4.45,100.97,113.97
1766147731700,15.92,4.43,94.73,298.19,4.38,100.88,115.17
1766151331700,16.20,5.34,96.04,297.87,4.34,101.18,115.24
1766154931700,16.37,7.36,94.87,298.06,4.36,100.96,115.06
1766158531700,17.19,4.03,95.48,297.85,4.36,101.70,114.41
1766162131700,16.89,7.98,95.76,297.45,4.37,101.04,114.06
1766165731700,16.48,8.23,95.24,297.54,4.44,101.71,114.48
1766169331700,16.77,9.27,95.82,298.26,4.44,101.95,114.88
1766172931700,16.10,8.61,94.83,297.63,4.45,101.38,115.40
1766176531700,17.02,9.17,96.28,297.81,4.38,101.56,115.66
1766180131700,17.68,6.53,94.94,297.56,4.45,102.09,114.89
1766183731700,17.44,6.75,95.70,297.92,4.36,101.14,114.88
1766187331700,17.83,4.49,96.66,298.05,4.41,101.41,114.30
1766190931700,17.07,9.10,96.70,298.23,4.48,101.08,114.35
1766194531700,17.08,7.85,94.96,297.79,4.42,101.18,115.39
1766198131700,17.67,5.77,95.07,298.02,4.42,101.22,114.65
1766201731700,17.81,5.36,95.46,297.67,4.42,101.33,114.92
1766205331700,16.90,7.26,96.08,297.73,4.34,101.46,114.51
1766208931700,15.93,9.15,95.34,297.71,4.35,101.35,115.20
1766212531700,15.86,7.64,95.32,298.07,4.32,101.54,115.07
1766216131700,17.21,4.23,95.82,298.05,4.46,101.95,114.95
1766219731700,16.38,8.23,95.71,297.94,4.39,102.19,114.96
1766223331700,16.44,5.02,95.40,297.64,4.40,101.52,114.25
1766226931700,17.03,6.01,95.12,297.96,4.34,101.41,114.28
1766230531700,16.81,9.28,96.18,297.85,4.30,101.56,114.44
1766234131700,16.23,4.64,96.81,297.67,4.44,101.47,114.69
1766237731700,17.46,7.82,95.67,298.07,4.35,102.00,114.25
1766241331700,17.23,5.11,95.63,297.72,4.46,101.06,115.52
1766244931700,17.51,6.54,96.44,298.15,4.43,101.50,115.37
1766248531700,17.52,4.10,95.72,297.54,4.47,101.59,114.94
1766252131700,16.64,5.57,95.91,298.26,4.41,101.79,115.20
1766255731700,16.07,6.95,95.32,298.33,4.33,101.61,114.58
1766259331700,16.76,5.30,95.85,298.34,4.37,101.95,115.06
1766262931700,17.21,4.83,95.88,298.08,4.30,101.29,115.28
1766266531700,17.75,7.32,95.28,297.77,4.46,102.09,115.51
1766270131700,17.57,3.42,95.29,298.04,4.46,101.43,115.70
1766273731700,17.37,7.63,96.79,297.56,4.38,101.73,115.43
1766277331700,17.32,3.57,97.14,297.84,4.31,101.41,114.59
1766280931700,17.32,3.61,95.66,297.98,4.48,101.51,115.90
1766284531700,17.16,3.98,95.58,297.57,4.37,101.68,114.52
1766288131700,17.76,8.01,96.41,298.33,4.40,101.90,115.17
1766291731700,17.37,4.41,96.91,298.24,4.33,101.54,115.81
1766295331700,16.67,3.74,96.75,297.99,4.31,102.02,115.11
1766298931700,17.04,6.15,95.63,297.57,4.47,101.29,115.36
1766302531700,16.72,4.18,95.33,298.01,4.49,101.46,115.35
1766306131700,17.68,5.78,96.84,297.76,4.48,102.09,114.89
1766309731700,16.91,7.67,96.07,298.18,4.42,102.01,115.78
1766313331700,17.30,6.48,96.13,297.69,4.43,101.75,115.08
1766316931700,16.66,4.86,96.46,298.02,4.39,101.88,115.85
1766320531700,15.97,3.08,95.60,298.25,4.38,101.68,114.64
1766324131700,16.93,5.61,96.03,297.66,4.31,101.28,115.64
1766327731700,16.58,6.69,95.51,298.27,4.48,101.75,115.17
1766331331700,16.16,7.12,95.87,297.78,4.31,101.49,115.85
1766334931700,16.96,7.66,97.08,297.87,4.36,101.74,114.82
1766338531700,16.92,2.04,96.07,298.26,4.33,102.03,115.90
1766342131700,16.76,5.93,96.15,297.81,4.33,101.56,115.44
1766345731700,17.49,3.61,96.43,297.73,4.46,102.63,114.82
1766349331700,17.61,3.84,96.09,298.40,4.44,102.49,115.93
1766352931700,17.12,7.66,95.97,297.91,4.41,102.29,115.32
1766356531700,17.38,4.02,96.40,297.94,4.34,101.49,114.81
1766360131700,16.64,2.19,96.91,297.71,4.42,101.81,115.38
1766363731700,17.93,7.02,96.60,298.18,4.44,101.87,115.05
1766367331700,17.97,3.38,95.85,298.00,4.31,102.21,115.13
1766370931700,17.63,7.61,96.50,297.90,4.48,102.10,116.13
1766374531700,18.08,2.53,97.04,297.93,4.48,102.28,115.69
1766378131700,16.68,5.50,95.55,297.88,4.33,101.94,115.23
1766381731700,17.13,4.72,97.24,298.35,4.43,101.75,115.99
1766385331700,16.19,2.17,96.85,297.99,4.33,101.61,115.98
1766388931700,16.56,2.14,96.19,297.83,4.34,101.97,115.18
1766392531700,17.76,3.59,95.72,297.88,4.43,101.45,115.46
1766396131700,17.93,4.21,95.69,297.86,4.42,102.02,116.05
1766399731700,17.30,1.68,95.98,297.89,4.39,101.54,115.11
1766403331700,16.99,7.65,97.34,297.85,4.40,102.46,115.57
1766406931700,17.16,5.72,96.58,298.34,4.47,102.03,116.09
1766410531700,17.28,5.47,97.47,297.96,4.42,102.21,115.08
1766414131700,17.57,2.47,97.52,298.31,4.34,102.44,115.41
1766417731700,16.52,3.11,96.39,297.79,4.47,101.60,115.99
1766421331700,16.76,3.07,96.86,297.79,4.40,102.39,115.47
1766424931700,17.93,4.61,97.61,298.44,4.44,102.05,115.98
1766428531700,16.74,3.19,96.00,298.32,4.52,101.87,115.08
1766432131700,17.10,2.97,96.46,297.99,4.51,101.72,115.11
1766435731700,16.56,4.01,97.63,297.71,4.40,102.63,115.99
1766439331700,17.01,1.95,96.73,298.32,4.50,102.75,115.49
1766442931700,18.03,5.00,97.23,298.19,4.49,102.54,115.68
1766446531700,17.05,2.42,97.76,298.43,4.42,102.70,115.81
1766450131700,17.15,3.48,97.65,298.06,4.38,102.05,115.95
1766453731700,16.61,2.37,96.54,297.80,4.50,102.65,115.26
1766457331700,18.08,4.43,97.10,298.46,4.42,102.66,115.40
1766460931700,17.80,1.60,97.02,298.44,4.43,102.69,116.16
1766464531700,17.94,4.11,97.03,297.93,4.46,102.60,115.54
1766468131700,18.00,3.68,97.61,297.81,4.44,101.98,115.19
1766471731700,17.79,0.87,96.86,298.03,4.52,102.11,115.30
1766475331700,18.16,3.25,96.11,297.80,4.52,102.61,116.28
1766478931700,17.05,4.33,97.82,298.40,4.49,102.64,116.31
1766482531700,16.61,3.01,96.33,298.33,4.48,101.88,115.56
1766486131700,17.29,2.70,97.82,297.97,4.43,102.32,115.02
1766489731700,17.73,2.10,97.18,298.08,4.48,101.99,115.44
1766493331700,16.50,1.90,96.48,297.70,4.39,102.15,115.62
1766496931700,18.11,3.11,96.61,298.35,4.38,102.79,115.84
1766500531700,16.40,4.11,97.80,298.38,4.51,102.03,116.06
1766504131700,16.80,3.63,96.75,297.70,4.45,102.53,115.10
1766507731700,17.67,6.64,97.40,298.41,4.37,102.46,115.79
1766511331700,17.60,4.93,96.93,298.49,4.36,102.34,115.64
1766514931700,17.98,0.86,96.53,298.14,4.42,102.87,115.28
1766518531700,18.17,1.39,96.33,298.20,4.50,102.74,116.22
1766522131700,18.17,6.18,97.14,298.20,4.49,102.02,115.51
1766525731700,17.06,1.69,97.35,298.28,4.43,102.30,116.68
1766529331700,17.12,3.88,97.42,298.06,4.34,102.32,116.12
1766532931700,16.92,6.12,96.58,298.22,4.53,102.86,115.44
1766536531700,18.18,2.32,97.74,297.92,4.48,101.86,116.49
1766540131700,16.82,4.91,97.38,297.81,4.43,102.02,116.52
1766543731700,17.08,2.59,96.79,298.49,4.40,101.94,116.26
1766547331700,17.08,2.60,96.23,298.54,4.50,102.13,115.32
1766550931700,16.34,2.86,97.91,297.76,4.46,102.88,116.55
1766554531700,16.48,2.38,97.94,298.09,4.40,101.82,116.50
1766558131700,17.01,0.71,97.00,298.13,4.37,102.14,115.96
1766561731700,16.93,1.73,97.21,297.87,4.53,102.87,116.14
1766565331700,18.29,6.39,98.10,298.09,4.33,102.06,115.93
1766568931700,16.39,2.25,97.36,297.82,4.47,102.49,116.55
1766572531700,18.30,3.14,97.53,298.24,4.51,101.83,115.77
1766576131700,17.07,5.04,96.45,297.84,4.44,102.52,115.49
1766579731700,17.44,3.70,96.40,298.26,4.43,102.67,115.54
1766583331700,17.63,6.52,96.29,297.89,4.47,102.73,116.41
1766586931700,17.44,3.88,96.65,297.76,4.52,102.60,116.52
1766590531700,18.23,4.79,96.35,298.05,4.35,102.74,116.32
1766594131700,17.39,2.58,96.91,298.38,4.48,102.25,115.89
1766597731700,17.43,3.44,98.27,298.11,4.46,102.64,116.62
1766601331700,16.99,2.10,97.42,297.89,4.48,102.74,116.25
1766604931700,17.30,5.54,96.56,298.60,4.41,102.11,115.89
1766608531700,17.96,2.59,98.40,297.93,4.38,102.65,116.07
1766612131700,16.75,2.44,96.85,298.23,4.54,102.57,115.73
1766615731700,17.60,6.04,97.14,297.98,4.35,102.69,116.31
1766619331700,17.59,2.45,96.66,298.38,4.42,103.01,115.83
1766622931700,18.19,5.98,97.18,297.85,4.54,102.35,116.70
1766626531700,17.25,2.61,97.16,298.28,4.54,102.08,116.53
1766630131700,18.02,3.30,98.03,298.05,4.52,102.29,115.90
1766633731700,18.42,1.68,96.94,297.97,4.43,102.45,115.53
1766637331700,17.77,4.47,97.36,297.87,4.54,102.53,115.99
1766640931700,18.38,4.52,97.58,298.09,4.50,101.96,115.52
1766644531700,18.18,2.71,96.60,298.35,4.47,102.77,116.37
1766648131700,18.43,2.60,97.48,297.91,4.38,101.93,115.95
1766651731700,17.48,2.65,97.77,298.44,4.41,102.71,115.60
1766655331700,16.72,7.22,97.97,298.02,4.43,102.51,115.67
1766658931700,17.13,2.01,97.11,298.44,4.46,102.25,115.71
1766662531700,17.40,4.06,97.94,298.29,4.50,102.23,116.80
1766666131700,18.32,2.05,97.50,298.20,4.35,102.59,116.12
1766669731700,17.03,7.64,97.15,298.13,4.35,102.42,116.69
1766673331700,17.13,3.45,96.87,298.50,4.37,102.48,115.39
1766676931700,17.90,2.01,98.37,298.08,4.43,102.46,116.17
1766680531700,16.94,2.96,96.78,298.15,4.38,102.36,116.82
1766684131700,18.07,6.58,97.54,298.62,4.42,102.32,116.54
1766687731700,16.70,4.09,98.19,298.27,4.40,102.70,116.89
1766691331700,18.27,3.57,98.22,297.95,4.45,102.47,115.78
1766694931700,18.13,6.53,98.65,298.04,4.46,102.44,115.82
1766698531700,17.67,3.11,97.90,297.91,4.46,102.66,117.00
1766702131700,17.17,3.27,98.29,297.91,4.43,102.26,116.82
1766705731700,17.47,7.15,97.85,298.24,4.44,103.01,117.02
1766709331700,16.71,8.21,98.05,298.49,4.40,102.54,116.66
1766712931700,17.47,5.26,98.16,298.25,4.47,102.57,116.16
1766716531700,16.79,6.67,98.72,298.53,4.45,102.73,115.89
1766720131700,16.93,7.73,97.59,298.34,4.46,102.64,115.93
1766723731700,17.07,7.68,98.64,298.32,4.41,102.82,116.26
1766727331700,18.08,5.74,97.51,298.15,4.50,102.88,116.51
1766730931700,17.58,6.44,97.33,298.19,4.50,102.43,116.50
1766734531700,17.51,6.79,98.28,298.35,4.49,102.77,116.09
1766738131700,17.34,7.28,97.73,298.19,4.55,102.75,116.50
1766741731700,17.46,2.95,98.13,298.39,4.41,102.59,116.70
1766745331700,17.03,5.63,97.14,298.57,4.43,102.51,116.72
1766748931700,16.63,4.96,97.02,298.13,4.35,102.13,116.68
1766752531700,17.24,3.45,97.75,297.98,4.38,102.06,116.05
1766756131700,18.53,3.14,98.22,298.03,4.45,102.20,116.77
1766759731700,18.53,7.47,98.10,297.93,4.39,102.16,115.98
1766763331700,17.80,4.72,98.06,297.96,4.35,102.71,116.60
1766766931700,16.83,3.08,97.69,298.13,4.39,102.24,115.91
1766770531700,18.34,8.73,97.16,298.71,4.48,102.46,117.17
1766774131700,18.05,7.98,98.81,298.04,4.44,103.01,117.17
1766777731700,16.93,8.85,98.52,298.50,4.44,103.03,115.71
1766781331700,17.21,3.71,98.17,298.09,4.45,102.60,116.62
1766784931700,17.55,4.67,98.91,298.29,4.56,102.17,116.37
1766788531700,18.50,8.61,98.71,298.54,4.40,102.56,116.28
1766792131700,16.75,4.14,97.42,298.11,4.44,102.99,116.55
1766795731700,18.21,8.53,98.70,298.42,4.38,103.01,116.68
1766799331700,17.01,6.63,98.61,298.59,4.46,102.71,115.97
1766802931700,18.55,8.56,97.00,298.34,4.44,102.77,116.11
1766806531700,18.15,8.22,98.12,298.47,4.49,103.04,116.99
1766810131700,18.42,9.07,98.27,298.43,4.41,102.67,116.43
1766813731700,16.74,9.39,98.16,298.58,4.55,102.38,115.99
1766817331700,18.23,7.59,98.95,298.02,4.52,102.21,115.84
1766820931700,17.71,6.03,98.92,298.38,4.47,102.56,116.92
1766824531700,17.44,5.46,98.79,298.67,4.40,102.21,116.11
1766828131700,17.55,8.74,98.43,298.57,4.45,103.05,117.19
1766831731700,17.91,6.58,97.00,298.15,4.44,103.11,115.82
1766835331700,17.04,5.23,97.96,298.40,4.38,102.58,116.38
1766838931700,18.52,7.48,97.19,298.52,4.48,102.46,115.87
1766842531700,17.93,3.59,97.64,298.33,4.54,102.48,116.72
1766846131700,16.99,4.79,98.38,298.00,4.44,103.01,115.89
1766849731700,16.85,6.13,97.57,298.37,4.48,102.38,116.29
1766853331700,18.61,5.26,97.38,298.42,4.52,102.46,116.20
1766856931700,16.84,8.69,97.32,298.50,4.42,102.22,116.00
1766860531700,18.51,8.65,98.76,298.37,4.47,102.45,116.18
1766864131700,16.94,8.69,98.27,298.65,4.53,102.16,117.28
1766867731700,17.81,7.86,98.55,298.49,4.54,102.15,116.70
1766871331700,18.23,4.15,98.57,298.14,4.56,102.33,115.89
1766874931700,17.78,7.50,97.74,298.43,4.55,102.41,116.33
1766878531700,17.28,5.58,98.79,298.73,4.43,102.92,117.21
1766882131700,17.77,7.50,97.98,298.53,4.50,103.00,115.99
1766885731700,17.96,5.41,97.43,298.45,4.47,102.44,117.26
1766889331700,17.02,7.82,98.99,298.13,4.57,102.32,116.82
1766892931700,18.34,7.53,98.66,298.03,4.48,102.52,116.00
1766896531700,17.65,7.81,99.03,298.29,4.51,102.98,116.60
1766900131700,18.03,5.31,98.38,298.69,4.46,102.67,116.14
1766903731700,17.54,5.47,98.70,298.14,4.54,103.04,116.22
1766907331700,18.18,2.97,97.90,298.28,4.51,103.09,116.49
1766910931700,17.77,7.45,97.26,298.42,4.56,102.11,116.19
1766914531700,18.27,8.91,98.80,298.70,4.49,102.69,116.35
1766918131700,18.68,4.54,98.95,298.34,4.45,102.90,116.17
1766921731700,17.98,5.67,97.21,298.43,4.51,103.03,116.47
1766925331700,18.42,5.86,99.19,298.07,4.41,102.36,116.21
1766928931700,18.17,5.32,98.26,298.07,4.56,102.34,115.85
1766932531700,18.76,5.68,99.03,298.47,4.47,102.75,115.87
1766936131700,18.23,8.78,98.71,298.15,4.51,102.02,116.06
1766939731700,18.09,4.93,97.65,298.55,4.56,102.31,116.84
1766943331700,18.03,6.57,97.50,298.71,4.44,102.50,116.35
1766946931700,18.00,6.10,99.37,298.20,4.48,102.19,117.21
1766950531700,17.91,2.98,97.94,298.79,4.56,102.04,116.60
1766954131700,17.47,2.09,99.37,298.76,4.44,103.05,116.28
1766957731700,18.78,5.45,98.52,298.46,4.49,102.83,116.60
1766961331700,17.44,4.01,97.74,298.56,4.40,102.26,117.09
1766964931700,17.17,5.09,98.65,298.68,4.55,103.01,116.04
1766968531700,17.31,3.66,98.57,298.26,4.41,102.50,116.40
1766972131700,17.88,4.10,98.88,298.61,4.56,103.17,115.91
1766975731700,18.79,5.72,99.35,298.77,4.50,102.71,116.39
1766979331700,17.08,3.71,99.19,298.22,4.46,102.25,117.02
1766982931700,18.17,7.27,98.69,298.31,4.55,102.89,116.94
1766986531700,17.25,4.05,97.45,298.15,4.55,103.18,116.52
1766990131700,18.51,4.26,98.36,298.35,4.48,102.19,116.08
1766993731700,17.42,4.26,98.32,298.37,4.44,102.01,115.96
1766997331700,17.74,7.30,97.79,298.78,4.39,102.00,117.09
1767000931700,18.75,5.78,98.42,298.22,4.49,102.75,116.04
1767004531700,18.23,5.76,99.02,298.41,4.52,102.53,117.27
1767008131700,17.09,3.27,97.40,298.15,4.58,102.02,116.05
1767011731700,18.75,2.95,99.15,298.55,4.39,102.12,117.13
1767015331700,18.15,2.16,97.83,298.22,4.43,102.41,116.61
1767018931700,17.69,2.89,98.22,298.37,4.50,102.14,117.27
1767022531700,17.51,6.65,98.18,298.11,4.50,102.15,116.41
1767026131700,18.54,4.18,99.23,298.55,4.45,103.04,116.90
1767029731700,18.20,5.02,99.12,298.60,4.40,102.85,116.88
