ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1766151331700,16.13,8.17,95.03,297.88,4.42,101.53,114.86
1766154931700,16.61,4.38,96.37,297.93,4.44,101.88,115.04
1766158531700,16.66,3.06,94.66,298.01,4.47,101.11,114.71
1766162131700,17.53,5.54,94.44,297.58,4.38,100.98,114.04
1766165731700,16.88,8.28,95.21,297.85,4.40,101.67,114.97
1766169331700,16.87,7.48,96.03,298.01,4.37,102.12,115.43
1766172931700,15.85,9.20,96.33,297.64,4.39,101.97,115.19
1766176531700,15.93,4.58,95.08,297.65,4.46,102.10,114.91
1766180131700,17.70,4.48,96.13,298.02,4.31,101.53,114.62
1766183731700,17.03,3.82,96.24,297.51,4.32,101.66,114.59
1766187331700,16.42,4.70,96.62,298.01,4.39,101.44,114.30
1766190931700,16.06,6.18,96.49,297.51,4.36,101.46,114.52
1766194531700,16.11,6.50,96.02,298.03,4.39,101.76,114.38
1766198131700,17.79,8.77,96.00,297.74,4.36,102.17,114.51
1766201731700,17.71,6.87,96.22,298.06,4.36,101.40,114.46
1766205331700,15.90,8.44,95.35,297.76,4.37,102.11,114.88
1766208931700,15.84,8.32,96.14,298.27,4.29,101.47,115.28
1766212531700,17.22,6.14,95.93,297.75,4.41,101.79,115.48
1766216131700,16.70,7.27,94.90,297.71,4.43,102.17,114.97
1766219731700,16.91,5.07,95.60,298.05,4.33,101.29,114.73
1766223331700,17.81,6.62,96.56,298.23,4.46,101.87,115.13
1766226931700,17.64,7.09,96.79,298.01,4.29,101.28,114.28
1766230531700,16.02,3.85,95.69,298.07,4.36,101.12,115.70
1766234131700,16.18,8.28,95.08,298.16,4.47,101.72,115.18
1766237731700,16.73,8.32,95.02,298.17,4.33,101.17,115.41
1766241331700,17.57,5.57,95.36,297.96,4.29,101.69,115.69
1766244931700,16.69,6.14,96.01,298.06,4.39,101.94,115.28
1766248531700,17.18,4.84,95.57,298.13,4.33,101.56,115.07
1766252131700,16.96,4.54,95.90,297.65,4.48,102.28,115.22
1766255731700,17.56,8.31,96.41,297.57,4.41,101.99,115.53
1766259331700,17.79,6.73,97.07,297.85,4.30,101.36,114.83
1766262931700,16.76,4.02,95.45,298.26,4.40,101.76,115.48
1766266531700,16.93,3.70,96.87,297.73,4.44,101.79,114.67
1766270131700,17.17,5.40,96.58,297.83,4.40,101.67,114.56
1766273731700,17.80,6.50,96.30,298.31,4.39,101.90,115.59
1766277331700,16.36,3.46,95.89,297.73,4.48,102.29,115.19
1766280931700,17.36,7.95,96.03,297.99,4.40,101.25,114.50
1766284531700,17.29,7.32,96.20,298.09,4.38,101.32,114.90
1766288131700,16.50,7.87,96.46,298.02,4.46,102.02,114.49
1766291731700,17.14,7.08,96.44,297.80,4.35,101.26,115.06
1766295331700,17.04,3.09,96.38,297.82,4.47,101.45,115.75
1766298931700,16.17,4.70,96.07,297.61,4.47,102.08,114.94
1766302531700,16.07,8.40,96.83,297.84,4.31,101.76,114.85
1766306131700,17.09,5.74,95.98,297.86,4.38,102.34,114.55
1766309731700,16.05,6.99,96.52,298.20,4.32,102.13,115.22
1766313331700,15.98,3.13,96.23,298.04,4.40,101.49,115.82
1766316931700,16.84,5.67,95.71,297.75,4.42,101.26,115.83
1766320531700,17.63,4.69,95.65,297.88,4.49,102.27,115.77
1766324131700,16.44,3.89,96.76,297.92,4.40,101.57,115.65
1766327731700,16.67,8.22,95.77,298.30,4.42,101.31,114.88
1766331331700,16.29,3.13,95.76,297.96,4.38,101.60,115.92
1766334931700,17.30,3.48,96.63,298.21,4.41,101.80,115.48
1766338531700,17.34,4.48,96.27,298.06,4.34,102.41,115.53
1766342131700,16.44,3.22,95.73,298.02,4.34,101.46,115.92
1766345731700,16.15,3.57,97.05,298.34,4.37,101.74,115.33
1766349331700,16.28,2.91,95.70,298.42,4.47,101.48,115.41
1766352931700,16.36,1.93,97.03,298.18,4.44,102.26,114.94
1766356531700,16.44,3.20,96.84,297.93,4.48,101.64,115.11
1766360131700,18.07,1.88,95.66,297.97,4.39,102.26,115.70
1766363731700,16.32,4.08,96.35,298.13,4.46,102.30,115.18
1766367331700,16.17,5.88,96.24,297.97,4.45,102.01,115.64
1766370931700,16.50,5.42,95.96,298.02,4.47,101.90,115.10
1766374531700,16.53,5.06,97.36,298.36,4.42,101.65,114.94
1766378131700,17.62,7.23,97.25,298.15,4.35,101.62,114.95
1766381731700,16.82,6.83,96.87,297.70,4.36,101.75,115.81
1766385331700,16.72,2.82,97.14,297.72,4.47,101.62,116.21
1766388931700,16.96,2.44,95.78,298.03,4.38,102.17,115.87
1766392531700,17.75,6.36,95.94,298.11,4.46,102.48,115.48
1766396131700,16.66,3.57,96.78,297.79,4.37,102.07,115.05
1766399731700,16.46,6.23,96.34,298.01,4.42,101.77,115.23
1766403331700,18.06,5.81,97.22,298.28,4.36,102.34,115.41
1766406931700,17.34,3.80,96.58,298.14,4.45,101.73,116.13
1766410531700,17.12,5.12,95.56,297.87,4.38,102.52,115.22
1766414131700,18.03,5.95,95.81,298.10,4.44,102.36,115.81
1766417731700,17.11,5.87,97.38,298.16,4.47,101.63,115.77
1766421331700,17.44,4.16,96.27,298.13,4.45,101.48,115.27
1766424931700,16.41,2.09,97.14,298.26,4.46,101.65,116.13
1766428531700,16.91,2.37,96.27,298.10,4.39,102.50,115.11
1766432131700,16.54,2.61,96.12,297.94,4.48,102.63,115.64
1766435731700,17.00,5.86,96.54,298.33,4.41,101.65,115.22
1766439331700,18.07,3.00,95.87,297.75,4.40,102.14,115.90
1766442931700,17.90,0.85,96.92,298.44,4.36,101.87,116.18
1766446531700,16.72,1.26,96.87,298.43,4.40,102.55,115.47
1766450131700,17.86,5.11,96.77,298.17,4.36,102.75,116.20
1766453731700,17.65,4.67,97.47,298.48,4.47,102.39,115.26
1766457331700,16.63,5.23,96.11,297.69,4.48,102.33,115.27
1766460931700,17.18,1.81,97.03,298.44,4.44,101.82,116.22
1766464531700,17.81,4.47,96.19,297.94,4.50,101.73,115.52
1766468131700,16.98,4.35,96.69,298.18,4.46,101.99,115.45
1766471731700,16.53,3.90,96.52,297.78,4.37,101.96,115.65
1766475331700,17.05,1.53,97.16,297.93,4.46,101.63,115.72
1766478931700,17.47,5.15,96.75,298.36,4.48,102.08,115.11
1766482531700,16.25,2.05,97.01,297.99,4.35,102.76,115.29
1766486131700,17.23,6.07,96.97,298.05,4.45,101.86,115.63
1766489731700,16.27,5.62,96.89,297.76,4.45,102.47,115.46
1766493331700,16.20,2.25,96.44,297.98,4.50,102.17,116.12
1766496931700,18.03,2.46,96.69,297.69,4.51,101.62,115.41
1766500531700,17.50,0.75,96.49,298.47,4.48,102.19,116.17
1766504131700,17.43,0.92,96.80,297.87,4.36,102.26,115.55
1766507731700,17.37,6.57,97.34,298.07,4.46,102.35,115.00
1766511331700,17.27,5.29,97.21,298.01,4.43,102.25,115.58
1766514931700,17.25,6.29,96.86,298.04,4.50,102.20,116.11
1766518531700,18.14,2.21,97.58,298.40,4.50,102.69,115.42
1766522131700,17.41,5.92,97.30,297.98,4.36,101.77,116.61
1766525731700,18.28,3.95,96.44,298.05,4.42,102.85,116.38
1766529331700,16.51,4.63,97.49,298.33,4.45,102.83,116.36
1766532931700,17.90,4.48,96.73,298.22,4.49,102.53,116.10
1766536531700,17.32,1.59,97.70,298.20,4.48,101.93,115.26
1766540131700,17.63,4.47,97.97,298.48,4.39,102.47,115.38
1766543731700,17.49,4.20,97.08,298.00,4.34,102.18,116.52
1766547331700,17.12,0.79,96.18,298.35,4.48,102.17,116.14
1766550931700,18.17,3.11,97.44,298.51,4.39,102.34,115.62
1766554531700,16.69,2.72,98.00,298.13,4.50,102.37,116.42
1766558131700,17.78,2.90,97.70,298.07,4.33,102.05,116.28
1766561731700,17.58,3.86,96.53,298.03,4.35,102.85,115.24
1766565331700,18.10,1.69,98.08,297.89,4.45,101.84,116.62
1766568931700,18.20,0.96,96.41,298.12,4.43,102.90,116.29
1766572531700,16.70,5.58,97.87,297.94,4.44,102.02,115.52
1766576131700,16.48,4.02,96.76,297.94,4.37,102.52,115.34
1766579731700,18.14,2.55,96.53,297.87,4.43,102.35,115.87
1766583331700,17.41,4.65,96.54,298.15,4.40,101.86,116.44
1766586931700,17.30,4.84,97.24,298.32,4.41,102.69,115.37
1766590531700,17.65,2.93,97.42,298.09,4.43,102.48,116.68
1766594131700,18.30,2.59,97.52,298.36,4.51,102.20,115.42
1766597731700,16.58,6.73,97.41,297.96,4.35,102.26,115.90
1766601331700,17.48,5.59,97.97,297.90,4.40,102.78,116.79
1766604931700,17.61,2.74,97.11,298.20,4.35,102.75,116.77
1766608531700,16.58,3.15,98.25,298.23,4.50,102.48,115.91
1766612131700,17.89,4.45,97.48,297.94,4.49,102.49,115.45
1766615731700,16.76,5.25,96.98,298.36,4.50,102.16,116.29
1766619331700,17.05,7.33,97.63,297.83,4.53,102.18,115.85
1766622931700,17.72,2.51,96.67,298.55,4.44,102.80,115.80
1766626531700,17.13,5.03,97.90,298.37,4.43,102.01,115.47
1766630131700,17.98,4.00,98.29,297.82,4.50,102.21,116.59
1766633731700,17.31,3.59,98.34,297.92,4.51,102.81,115.54
1766637331700,16.90,4.30,96.81,297.89,4.34,102.56,116.46
1766640931700,18.15,2.22,97.46,298.59,4.44,102.34,116.75
1766644531700,16.44,3.27,97.40,297.99,4.44,103.01,116.08
1766648131700,18.34,1.95,96.85,298.38,4.45,102.57,115.60
1766651731700,17.31,3.48,97.76,298.19,4.52,102.95,115.97
1766655331700,18.05,6.77,98.33,298.55,4.42,102.93,116.42
1766658931700,16.44,3.90,96.92,298.59,4.37,101.97,115.77
1766662531700,17.60,6.68,97.05,298.23,4.49,102.29,116.34
1766666131700,16.51,1.94,98.25,298.10,4.52,102.11,115.64
1766669731700,18.35,5.48,98.20,298.59,4.43,101.91,115.74
1766673331700,16.56,4.94,97.91,298.35,4.38,102.89,116.09
1766676931700,16.80,7.32,98.18,297.88,4.39,102.95,115.55
1766680531700,17.70,3.36,97.30,298.43,4.49,102.28,116.82
1766684131700,17.11,8.79,97.88,298.51,4.53,103.11,116.94
1766687731700,17.21,6.20,97.35,297.90,4.54,102.87,115.99
1766691331700,18.17,5.36,97.37,298.19,4.55,102.65,115.65
1766694931700,16.80,3.17,98.04,298.12,4.46,102.80,116.66
1766698531700,17.48,8.52,98.48,298.47,4.51,102.07,116.86
1766702131700,17.33,3.91,98.39,298.59,4.36,102.15,116.55
1766705731700,17.01,8.70,97.98,298.60,4.46,102.13,116.25
1766709331700,17.47,5.14,98.25,298.43,4.48,102.81,116.48
1766712931700,16.86,5.74,97.56,298.28,4.41,102.36,116.57
1766716531700,18.19,3.88,97.90,297.88,4.46,102.33,116.22
1766720131700,18.09,3.20,98.45,298.56,4.43,102.84,116.77
1766723731700,17.42,3.12,98.38,298.33,4.49,102.14,116.94
1766727331700,17.70,7.93,97.10,297.92,4.46,102.48,116.02
1766730931700,18.30,5.64,98.24,298.15,4.41,101.98,116.75
1766734531700,16.76,5.89,97.39,297.98,4.39,102.38,116.60
1766738131700,17.60,4.94,97.17,298.56,4.51,102.95,115.75
1766741731700,16.88,5.05,98.25,298.53,4.35,101.94,115.83
1766745331700,17.19,6.16,97.65,298.01,4.54,102.02,116.78
1766748931700,16.62,6.62,97.99,298.25,4.51,102.28,116.40
1766752531700,18.00,3.17,97.37,298.06,4.40,103.13,115.57
1766756131700,16.71,8.65,98.18,298.64,4.45,102.52,116.92
1766759731700,17.77,8.62,98.55,298.22,4.35,102.65,115.93
1766763331700,17.73,4.15,97.68,298.14,4.45,103.09,115.63
1766766931700,17.02,6.18,98.72,298.58,4.54,102.18,115.62
1766770531700,17.87,4.79,97.17,298.55,4.49,102.91,115.91
1766774131700,18.47,9.48,97.39,298.63,4.54,102.77,116.85
1766777731700,17.44,8.79,98.16,297.94,4.44,102.20,116.48
1766781331700,16.84,5.43,98.68,298.66,4.41,102.49,116.18
1766784931700,18.16,7.29,96.98,298.59,4.47,103.04,117.02
1766788531700,17.39,6.67,97.13,298.65,4.43,102.02,116.58
1766792131700,17.17,4.27,97.56,298.34,4.45,102.46,116.25
1766795731700,18.03,7.27,97.06,298.68,4.44,103.01,117.06
1766799331700,16.90,7.91,98.36,298.41,4.42,102.31,117.17
1766802931700,17.21,6.06,97.55,298.72,4.37,103.06,116.47
1766806531700,18.39,6.95,98.61,298.16,4.53,102.81,117.11
1766810131700,17.41,3.53,97.92,298.16,4.40,102.41,116.86
1766813731700,17.45,6.20,97.19,298.71,4.51,102.78,116.53
1766817331700,16.86,6.30,98.53,298.23,4.56,102.83,116.73
1766820931700,17.53,9.02,98.88,298.44,4.38,102.73,116.52
1766824531700,17.35,3.53,98.16,298.27,4.41,102.34,116.21
1766828131700,16.85,6.39,97.06,298.67,4.38,102.00,115.99
1766831731700,17.75,6.50,97.12,298.46,4.43,102.52,116.56
1766835331700,18.11,6.97,98.81,298.08,4.39,102.08,117.09
1766838931700,17.27,5.47,98.19,298.48,4.49,102.88,116.21
1766842531700,16.95,3.68,97.42,298.18,4.50,102.81,116.80
1766846131700,17.29,7.89,98.13,298.72,4.53,103.16,116.58
1766849731700,18.10,4.75,97.36,298.39,4.39,102.80,116.42
1766853331700,16.72,5.21,97.48,298.59,4.44,102.02,115.77
1766856931700,18.29,8.17,97.93,298.50,4.46,102.41,116.68
1766860531700,17.64,7.58,98.08,298.68,4.46,102.87,117.18
1766864131700,17.90,5.68,97.68,298.50,4.55,102.53,116.58
1766867731700,17.18,4.12,97.79,298.15,4.42,102.61,117.20
1766871331700,17.89,3.29,98.98,298.40,4.48,103.13,117.15
1766874931700,17.48,4.25,98.45,298.74,4.57,102.74,116.64
1766878531700,18.00,6.98,97.66,298.19,4.42,103.04,116.46
1766882131700,17.36,8.12,98.04,298.37,4.48,102.34,117.18
1766885731700,18.26,4.81,98.28,298.31,4.52,102.61,117.09
1766889331700,18.26,6.35,97.30,298.48,4.42,102.47,116.14
1766892931700,17.69,7.69,98.62,298.46,4.52,102.70,117.10
1766896531700,18.04,3.44,97.66,298.09,4.40,102.58,116.31
1766900131700,17.39,6.59,97.48,298.09,4.56,102.09,116.89
1766903731700,18.02,8.48,97.92,298.29,4.40,102.70,116.90
1766907331700,18.14,3.56,98.54,298.15,4.44,102.47,116.60
1766910931700,17.10,8.04,98.87,298.53,4.48,102.83,116.50
1766914531700,18.01,6.97,98.75,298.07,4.47,102.54,116.17
1766918131700,17.71,6.00,98.27,298.52,4.54,102.95,117.25
1766921731700,17.69,5.22,98.05,298.41,4.54,102.78,116.85
1766925331700,16.93,6.26,97.93,298.39,4.40,102.58,116.62
1766928931700,18.71,4.41,97.68,298.52,4.54,102.82,116.66
1766932531700,18.60,8.57,97.58,298.38,4.40,102.78,116.39
1766936131700,17.37,4.41,97.81,298.65,4.38,102.84,115.95
1766939731700,17.88,6.24,99.02,298.05,4.38,103.10,116.98
1766943331700,17.55,3.20,98.50,298.22,4.49,103.12,116.15
1766946931700,17.94,6.25,98.67,298.78,4.51,103.16,117.21
1766950531700,18.58,5.83,98.22,298.07,4.50,103.12,117.37
1766954131700,18.21,6.40,99.25,298.07,4.43,102.44,116.55
1766957731700,18.33,5.97,99.36,298.10,4.39,102.81,116.10
1766961331700,17.86,2.59,97.62,298.84,4.56,102.31,116.12
1766964931700,18.71,7.36,99.08,298.34,4.40,102.88,117.06
1766968531700,17.07,2.97,99.38,298.53,4.56,102.41,117.28
1766972131700,18.72,3.37,97.87,298.19,4.50,103.16,117.29
1766975731700,18.76,3.37,98.12,298.59,4.57,102.83,116.09
1766979331700,18.15,3.52,99.21,298.56,4.45,102.96,117.27
1766982931700,17.80,2.42,98.32,298.77,4.58,102.94,116.65
1766986531700,18.33,3.05,98.31,298.41,4.44,102.93,116.10
1766990131700,18.63,2.87,98.96,298.79,4.50,102.56,116.17
1766993731700,18.68,5.99,99.11,298.54,4.52,102.90,117.12
1766997331700,18.13,3.27,99.17,298.78,4.47,102.48,116.11
1767000931700,17.11,2.99,99.29,298.75,4.44,102.59,116.41
1767004531700,17.60,3.91,97.76,298.32,4.57,102.62,116.25
1767008131700,18.60,6.44,99.37,298.48,4.44,102.31,116.60
1767011731700,17.70,4.84,97.70,298.78,4.45,102.28,116.03
1767015331700,18.00,2.76,98.74,298.80,4.40,102.33,116.67
1767018931700,18.70,6.33,97.76,298.13,4.51,102.24,116.93
1767022531700,18.58,6.52,98.11,298.67,4.56,102.70,116.08
1767026131700,18.28,3.27,98.28,298.15,4.48,102.54,116.65
1767029731700,18.98,0.77,99.10,298.57,4.41,102.10,116.08
