ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1766489731700,16.56,5.05,96.54,298.11,4.49,102.80,116.12
1766493331700,17.56,2.02,96.84,298.34,4.45,101.78,115.26
1766496931700,16.96,3.50,97.40,298.12,4.46,102.46,116.11
1766500531700,17.24,0.80,96.24,298.29,4.51,101.95,115.91
1766504131700,17.82,2.63,96.57,297.77,4.32,102.41,116.25
1766507731700,17.60,3.30,96.37,298.41,4.41,102.41,115.44
1766511331700,17.57,3.08,96.35,298.06,4.39,102.23,115.79
1766514931700,16.52,4.99,96.24,297.86,4.37,102.57,116.04
1766518531700,16.82,5.32,97.87,298.43,4.43,102.66,115.63
1766522131700,17.97,4.03,96.58,297.80,4.35,102.05,116.06
1766525731700,16.79,6.42,96.64,298.23,4.48,102.26,115.85
1766529331700,18.14,2.83,97.64,297.77,4.51,102.69,116.62
1766532931700,17.72,5.53,97.75,298.09,4.35,101.77,115.36
1766536531700,17.04,2.72,96.79,298.23,4.52,102.93,115.71
1766540131700,16.50,4.61,97.84,297.91,4.39,102.92,116.68
1766543731700,16.70,3.89,96.51,298.25,4.46,101.88,116.42
1766547331700,17.21,2.25,97.50,298.48,4.44,101.87,115.95
1766550931700,16.47,2.92,96.21,297.88,4.38,102.03,116.24
1766554531700,16.89,1.54,96.23,298.51,4.38,102.10,116.32
1766558131700,16.56,1.62,98.06,298.11,4.47,102.06,115.45
1766561731700,17.88,2.46,96.71,298.40,4.41,102.11,116.46
1766565331700,17.23,6.02,96.25,298.15,4.47,102.92,116.33
1766568931700,17.47,1.19,97.93,298.32,4.38,102.63,115.27
1766572531700,16.61,4.49,96.72,298.49,4.36,101.96,115.82
1766576131700,16.35,6.60,97.01,297.89,4.36,102.26,115.68
1766579731700,16.72,6.12,97.24,297.99,4.36,101.81,115.25
1766583331700,18.09,1.59,97.82,298.52,4.38,101.82,115.97
1766586931700,16.54,3.72,97.39,298.15,4.50,102.70,115.41
1766590531700,16.96,6.20,98.04,297.83,4.42,101.96,116.04
1766594131700,17.08,5.01,96.70,297.90,4.52,102.38,116.01
1766597731700,16.73,2.52,98.24,298.49,4.44,101.87,116.55
1766601331700,16.85,6.50,97.60,297.84,4.50,102.07,116.81
1766604931700,17.29,2.23,97.81,298.03,4.47,102.67,116.60
1766608531700,18.13,7.00,96.92,298.29,4.39,102.90,116.53
1766612131700,17.45,2.18,97.59,297.96,4.45,102.84,116.80
1766615731700,17.85,1.81,97.84,298.06,4.46,102.06,116.14
1766619331700,18.08,2.45,96.98,298.26,4.45,102.50,115.84
1766622931700,16.91,7.38,97.42,298.58,4.41,102.61,116.37
1766626531700,17.94,3.62,97.40,297.97,4.40,102.06,115.59
1766630131700,17.10,5.43,96.57,298.36,4.46,102.16,115.91
1766633731700,16.86,2.76,98.14,298.13,4.43,102.67,116.04
1766637331700,16.63,7.01,97.83,298.06,4.49,102.04,115.86
1766640931700,16.47,2.94,96.93,298.15,4.46,102.23,116.52
1766644531700,16.44,6.82,98.46,298.00,4.45,102.99,115.71
1766648131700,17.57,2.04,97.00,298.24,4.36,102.30,116.86
1766651731700,17.41,7.32,96.48,298.32,4.34,102.23,116.51
1766655331700,17.57,7.13,97.23,298.36,4.48,102.37,116.84
1766658931700,16.57,6.34,97.46,297.98,4.44,102.38,116.86
1766662531700,17.39,6.18,97.39,298.56,4.53,102.55,116.84
1766666131700,18.24,6.50,98.11,298.05,4.48,102.77,115.66
1766669731700,16.84,6.85,96.73,298.00,4.53,102.25,116.05
1766673331700,17.87,5.11,97.30,298.29,4.37,102.72,115.41
1766676931700,16.71,1.96,98.23,298.49,4.52,102.90,116.00
1766680531700,17.54,5.89,96.47,298.31,4.45,102.13,115.71
1766684131700,17.44,7.75,96.79,298.11,4.55,102.81,115.69
1766687731700,17.09,4.98,98.09,298.05,4.39,102.79,116.32
1766691331700,17.99,3.22,97.62,298.30,4.42,102.18,117.03
1766694931700,18.20,5.42,98.24,298.24,4.44,102.08,116.80
1766698531700,17.29,8.57,96.85,298.33,4.44,102.84,116.56
1766702131700,17.37,5.64,98.28,298.61,4.47,102.62,116.59
1766705731700,16.79,8.17,97.74,298.13,4.45,102.35,116.57
1766709331700,17.58,8.05,98.70,298.55,4.46,102.73,116.91
1766712931700,17.12,6.98,97.98,298.07,4.42,101.95,116.92
1766716531700,17.24,6.07,98.27,298.16,4.51,102.22,116.31
1766720131700,16.56,8.26,98.71,298.22,4.50,102.84,116.92
1766723731700,18.29,6.00,96.74,298.10,4.51,102.63,115.56
1766727331700,17.61,7.27,97.91,298.24,4.44,102.04,116.65
1766730931700,17.36,3.14,97.51,298.03,4.38,102.82,115.80
1766734531700,17.96,3.12,97.24,298.53,4.39,103.04,117.02
1766738131700,17.58,4.50,97.47,298.18,4.52,102.06,116.44
1766741731700,17.07,8.89,96.79,298.18,4.50,102.49,116.13
1766745331700,16.80,8.38,97.58,297.96,4.43,102.70,116.90
1766748931700,17.09,5.49,97.71,298.62,4.43,102.23,115.80
1766752531700,17.65,5.55,96.76,298.26,4.45,102.98,116.45
1766756131700,17.25,4.11,97.04,297.96,4.52,102.80,115.67
1766759731700,17.25,5.34,98.41,298.55,4.53,101.95,116.97
1766763331700,17.59,5.82,97.70,298.13,4.51,103.06,116.45
1766766931700,16.62,4.10,97.94,298.08,4.46,103.07,116.95
1766770531700,17.89,7.80,97.99,298.21,4.52,102.21,116.31
1766774131700,17.49,8.34,98.79,298.04,4.51,102.63,115.91
1766777731700,18.60,8.23,97.39,298.38,4.52,102.11,116.95
1766781331700,16.74,9.33,98.25,298.59,4.55,102.49,116.49
1766784931700,18.66,4.47,98.30,298.70,4.52,102.35,116.53
1766788531700,18.05,7.19,97.86,298.21,4.43,103.11,116.22
1766792131700,18.16,6.31,98.54,298.22,4.49,102.85,116.84
1766795731700,17.26,5.33,97.43,298.26,4.39,102.23,116.10
1766799331700,17.53,5.95,97.74,298.14,4.46,102.62,116.12
1766802931700,18.37,5.65,97.34,298.55,4.46,102.72,116.49
1766806531700,18.16,5.61,97.75,298.24,4.49,102.28,117.04
1766810131700,16.99,3.73,98.01,298.20,4.52,102.66,115.78
1766813731700,16.93,8.40,98.83,298.15,4.37,102.87,116.68
1766817331700,17.30,5.13,97.06,297.98,4.40,102.84,115.77
1766820931700,17.44,4.86,97.07,298.72,4.51,102.00,116.71
1766824531700,17.52,7.28,98.78,298.52,4.39,102.03,116.75
1766828131700,18.48,6.01,97.56,298.32,4.46,103.14,116.31
1766831731700,17.84,4.51,97.07,298.06,4.51,103.16,116.60
1766835331700,18.09,9.47,98.20,297.94,4.50,102.51,116.39
1766838931700,18.37,3.79,97.69,298.51,4.49,102.26,117.12
1766842531700,17.52,7.62,98.85,298.03,4.44,102.35,115.98
1766846131700,17.87,8.30,98.90,298.67,4.48,102.67,116.15
1766849731700,17.46,5.28,98.55,298.32,4.56,102.21,116.24
1766853331700,17.92,4.29,97.28,298.52,4.51,102.60,116.37
1766856931700,17.72,8.02,98.75,298.15,4.45,102.00,116.86
1766860531700,18.04,6.90,97.27,298.72,4.49,103.15,116.18
1766864131700,16.88,8.69,98.62,298.60,4.39,102.64,116.55
1766867731700,17.18,6.02,98.23,298.79,4.48,102.12,116.64
1766871331700,18.46,3.15,98.15,298.17,4.52,102.20,116.84
1766874931700,17.53,4.25,97.74,298.36,4.39,102.92,117.24
1766878531700,17.50,6.75,98.03,298.61,4.48,102.65,116.16
1766882131700,18.06,3.73,98.83,298.80,4.41,103.14,116.38
1766885731700,18.66,7.86,98.95,298.42,4.46,103.18,116.47
1766889331700,17.01,3.42,99.16,298.66,4.39,103.14,116.76
1766892931700,17.70,3.13,97.46,298.31,4.39,102.58,116.04
1766896531700,18.12,8.41,97.46,298.23,4.46,103.01,116.56
1766900131700,18.21,4.89,97.76,298.25,4.48,102.95,117.13
1766903731700,17.20,7.78,98.82,298.20,4.53,102.76,116.01
1766907331700,17.06,7.46,97.53,298.05,4.39,102.30,117.07
1766910931700,16.91,5.65,97.20,298.24,4.44,103.15,116.27
1766914531700,17.20,6.51,98.53,298.26,4.49,102.12,116.13
1766918131700,18.26,5.82,97.32,298.24,4.57,103.13,116.69
1766921731700,17.35,4.12,97.66,298.68,4.56,102.29,115.84
1766925331700,17.33,3.87,98.05,298.31,4.49,103.09,115.84
1766928931700,17.75,3.57,97.86,298.61,4.52,102.85,117.11
1766932531700,18.37,8.71,98.23,298.39,4.45,102.88,116.70
1766936131700,17.49,3.95,97.92,298.05,4.45,102.21,116.67
1766939731700,17.67,5.91,97.88,298.41,4.38,102.53,117.30
1766943331700,18.37,7.23,99.08,298.47,4.47,102.36,115.95
1766946931700,16.91,5.68,99.16,298.11,4.56,102.61,115.91
1766950531700,17.42,6.83,97.94,298.53,4.54,102.58,117.11
1766954131700,18.36,6.14,98.42,298.35,4.52,102.80,117.04
1766957731700,18.73,6.84,98.83,298.67,4.53,103.09,117.00
1766961331700,17.68,5.28,99.06,298.19,4.45,102.71,116.55
1766964931700,17.86,6.58,98.94,298.52,4.43,102.82,116.15
1766968531700,16.93,6.07,97.41,298.27,4.51,102.02,117.35
1766972131700,17.88,3.25,97.80,298.63,4.56,102.71,116.89
1766975731700,17.19,4.71,98.27,298.13,4.47,102.31,116.75
1766979331700,17.61,2.78,98.35,298.82,4.48,102.70,116.24
1766982931700,17.15,7.36,97.78,298.09,4.54,102.35,117.29
1766986531700,18.38,2.81,97.94,298.68,4.57,102.75,116.58
1766990131700,17.18,4.47,98.77,298.64,4.49,102.24,116.92
1766993731700,18.34,4.28,99.00,298.62,4.39,103.14,117.10
1766997331700,17.56,7.17,99.06,298.46,4.48,102.74,116.67
1767000931700,17.20,6.28,98.36,298.83,4.39,102.08,115.95
1767004531700,18.16,5.53,98.76,298.10,4.39,102.41,116.96
1767008131700,18.13,6.24,98.22,298.06,4.50,102.70,117.11
1767011731700,17.83,3.15,98.52,298.71,4.44,102.19,117.37
1767015331700,18.40,4.99,98.45,298.37,4.41,102.67,116.42
1767018931700,16.97,7.57,97.56,298.60,4.56,102.78,116.74
1767022531700,17.91,5.25,97.71,298.36,4.43,102.43,116.10
1767026131700,18.80,4.97,98.81,298.60,4.58,102.27,116.55
1767029731700,18.42,1.51,98.17,298.40,4.55,103.12,116.16
