ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1765870531700,16.65,6.14,93.43,297.61,4.40,100.30,113.56
1765874131700,15.91,5.68,95.11,297.88,4.41,101.05,113.93
1765877731700,16.82,5.40,93.54,297.63,4.38,100.50,114.39
1765881331700,15.66,3.50,93.34,297.88,4.42,100.33,114.31
1765884931700,16.21,6.22,94.58,297.79,4.35,100.11,113.67
1765888531700,16.72,6.02,93.52,297.58,4.24,101.02,113.46
1765892131700,15.91,1.03,94.84,297.84,4.26,100.29,113.80
1765895731700,16.13,3.96,93.73,297.88,4.28,100.50,114.37
1765899331700,17.32,1.59,94.28,297.25,4.42,100.94,114.40
1765902931700,17.02,2.15,93.62,297.76,4.40,100.24,113.97
1765906531700,16.12,3.19,93.72,297.63,4.39,100.41,114.79
1765910131700,16.61,5.53,95.12,297.49,4.42,100.90,113.63
1765913731700,16.09,0.84,95.06,297.83,4.28,100.59,113.40
1765917331700,17.08,4.24,93.68,298.02,4.27,100.91,114.27
1765920931700,16.59,5.06,94.90,298.08,4.26,100.27,113.63
1765924531700,16.79,1.46,94.72,298.04,4.35,100.62,114.46
1765928131700,16.17,5.02,94.36,297.35,4.28,100.41,113.62
1765931731700,15.79,3.92,95.29,297.55,4.44,101.26,113.68
1765935331700,17.15,3.15,94.78,298.02,4.26,100.92,114.38
1765938931700,15.91,4.68,94.25,297.71,4.45,101.09,113.81
1765942531700,16.41,0.79,94.02,297.44,4.35,100.52,114.75
1765946131700,17.22,1.85,94.58,297.95,4.44,100.74,114.03
1765949731700,15.91,6.42,94.22,298.07,4.34,100.47,114.27
1765953331700,15.96,2.46,95.01,297.98,4.34,101.08,114.02
1765956931700,16.74,4.60,94.87,297.56,4.26,100.23,114.43
1765960531700,15.88,2.25,94.46,298.00,4.28,100.90,113.46
1765964131700,17.00,1.74,94.23,297.82,4.31,100.67,113.36
1765967731700,16.52,2.66,94.92,297.51,4.40,101.06,113.62
1765971331700,16.20,4.75,93.66,297.94,4.39,101.16,113.38
1765974931700,16.71,3.99,95.60,298.02,4.36,101.24,113.62
1765978531700,16.89,1.87,95.14,297.56,4.36,100.30,113.94
1765982131700,16.43,1.63,93.70,297.40,4.33,100.28,113.49
1765985731700,16.80,3.81,94.96,297.30,4.38,101.05,114.54
1765989331700,15.65,6.04,94.18,298.08,4.26,100.27,113.46
1765992931700,16.66,5.10,94.89,297.54,4.28,101.63,114.75
1765996531700,17.01,3.03,94.45,297.78,4.27,101.68,114.04
1766000131700,16.45,7.26,94.07,297.37,4.44,101.54,113.67
1766003731700,16.42,5.25,95.43,297.74,4.32,101.08,114.77
1766007331700,17.10,2.67,94.51,298.14,4.30,101.17,114.60
1766010931700,16.65,7.49,94.23,297.57,4.45,101.11,114.23
1766014531700,16.31,2.12,94.40,297.47,4.38,100.99,114.78
1766018131700,16.33,2.85,95.96,298.06,4.44,101.37,114.40
1766021731700,17.40,6.89,94.82,297.95,4.44,101.31,114.22
1766025331700,17.59,6.94,95.06,297.78,4.42,100.54,114.96
1766028931700,17.24,4.97,95.70,297.67,4.29,100.75,114.77
1766032531700,17.00,4.68,94.26,298.03,4.43,100.64,113.94
1766036131700,17.37,7.00,95.36,297.74,4.44,101.47,114.08
1766039731700,17.55,6.46,95.90,298.08,4.29,101.60,114.99
1766043331700,16.45,5.17,95.85,297.86,4.41,101.10,114.70
1766046931700,17.07,2.46,94.32,297.51,4.38,100.68,114.88
1766050531700,16.25,3.68,95.15,297.47,4.37,101.55,114.23
1766054131700,17.59,4.73,94.36,298.11,4.40,101.53,114.49
1766057731700,16.93,4.05,95.50,297.56,4.44,101.21,114.76
1766061331700,15.83,2.20,95.68,298.05,4.37,100.99,114.80
1766064931700,17.32,6.29,94.59,297.48,4.28,101.01,114.55
1766068531700,17.11,3.01,95.37,297.41,4.32,101.45,114.15
1766072131700,17.30,7.37,95.45,298.12,4.33,101.63,114.86
1766075731700,16.06,3.76,95.84,297.81,4.30,101.14,114.81
1766079331700,15.83,4.34,95.76,297.69,4.42,101.82,114.05
1766082931700,15.87,4.48,96.34,298.05,4.40,101.79,114.38
1766086531700,15.88,8.25,95.69,297.48,4.34,101.09,114.45
1766090131700,17.36,4.43,96.40,297.53,4.41,101.23,114.72
1766093731700,16.35,5.55,94.63,297.52,4.45,101.35,114.08
1766097331700,17.44,7.14,95.49,298.14,4.33,100.88,114.13
1766100931700,16.90,8.08,96.36,298.08,4.46,101.15,114.60
1766104531700,16.29,3.32,95.83,297.68,4.39,101.75,115.24
1766108131700,16.55,4.19,96.00,298.17,4.33,101.25,114.52
1766111731700,16.63,5.02,94.80,298.20,4.36,101.07,113.95
1766115331700,16.11,4.37,95.84,297.60,4.42,101.46,114.34
1766118931700,15.98,8.59,95.28,298.06,4.38,100.99,114.43
1766122531700,16.42,7.85,95.79,298.13,4.42,101.00,115.24
1766126131700,17.53,6.21,94.71,297.98,4.37,100.92,114.90
1766129731700,17.55,5.03,96.16,297.88,4.28,100.84,114.51
1766133331700,17.19,7.74,96.13,298.17,4.29,101.42,114.36
1766136931700,16.58,8.26,95.68,297.87,4.31,101.46,114.45
1766140531700,16.11,8.23,95.11,297.71,4.37,101.90,113.98
1766144131700,17.26,3.76,94.75,298.00,4.41,101.30,114.70
1766147731700,15.99,7.18,95.57,297.51,4.36,101.11,114.30
1766151331700,15.89,8.53,95.98,297.46,4.37,101.54,114.13
1766154931700,16.29,3.76,94.85,297.84,4.42,101.70,115.17
1766158531700,17.02,3.30,96.44,297.51,4.43,101.38,115.04
1766162131700,17.49,3.92,95.46,297.45,4.40,101.87,115.11
1766165731700,16.54,9.33,96.80,297.62,4.35,102.13,115.66
1766169331700,17.19,4.73,94.82,297.58,4.29,101.28,115.67
1766172931700,15.86,3.76,96.58,297.65,4.34,101.98,114.96
1766176531700,16.48,6.63,95.10,298.17,4.44,101.47,114.95
1766180131700,17.27,8.26,96.11,298.08,4.34,101.12,115.68
1766183731700,17.69,5.06,96.55,298.06,4.31,101.88,115.37
1766187331700,16.77,5.36,96.66,298.03,4.37,102.11,115.03
1766190931700,16.80,7.57,95.91,297.88,4.46,101.45,115.10
1766194531700,16.98,8.21,95.30,297.86,4.33,101.60,114.32
1766198131700,16.47,8.59,94.95,297.76,4.36,101.99,114.81
1766201731700,17.10,7.76,96.62,297.60,4.45,102.04,115.36
1766205331700,17.54,5.30,96.21,297.49,4.45,102.10,114.45
1766208931700,17.06,5.39,95.96,298.10,4.43,102.05,114.36
1766212531700,15.86,5.83,95.00,297.58,4.28,102.10,114.35
1766216131700,17.35,7.58,95.76,297.72,4.45,101.59,114.94
1766219731700,16.56,4.32,96.35,298.04,4.37,101.71,115.50
1766223331700,17.41,9.17,96.46,298.16,4.33,101.47,115.41
1766226931700,16.48,9.40,96.55,297.90,4.30,101.81,114.32
1766230531700,17.29,5.00,96.76,298.19,4.44,101.28,115.43
1766234131700,16.07,3.69,96.61,297.73,4.29,102.11,114.77
1766237731700,16.47,4.32,95.02,297.71,4.45,101.83,114.49
1766241331700,16.37,6.28,95.57,297.79,4.35,101.04,114.67
1766244931700,17.64,8.04,95.03,298.28,4.37,101.11,114.64
1766248531700,16.56,7.87,95.90,297.83,4.33,101.57,115.18
1766252131700,16.20,6.10,95.94,298.17,4.46,101.81,114.57
1766255731700,17.35,6.31,95.38,298.30,4.39,101.93,115.21
1766259331700,17.66,8.06,95.66,298.12,4.31,101.50,115.12
1766262931700,16.65,3.93,95.21,297.75,4.35,102.03,114.59
1766266531700,16.26,7.85,96.70,297.84,4.48,102.30,115.13
1766270131700,17.32,3.70,96.90,298.16,4.33,102.18,114.49
1766273731700,16.97,7.52,95.96,297.65,4.40,102.02,115.24
1766277331700,16.06,6.06,95.45,298.29,4.45,102.30,115.18
1766280931700,16.14,6.11,95.68,297.62,4.40,101.58,115.01
1766284531700,17.60,4.06,96.91,297.58,4.39,102.02,114.94
1766288131700,16.65,6.59,96.38,297.96,4.32,102.04,115.97
1766291731700,17.16,5.19,96.99,298.10,4.33,101.74,114.83
1766295331700,16.31,3.33,96.64,297.64,4.39,102.19,114.88
1766298931700,17.93,4.60,96.77,297.75,4.30,101.76,115.06
1766302531700,15.99,5.24,96.27,297.78,4.39,102.30,114.90
1766306131700,16.29,5.34,96.12,297.59,4.38,101.52,114.91
1766309731700,17.60,6.70,96.51,297.57,4.35,102.10,115.60
1766313331700,17.10,7.02,96.37,298.28,4.31,101.89,115.40
1766316931700,15.97,5.72,96.35,298.25,4.48,101.65,115.42
1766320531700,16.92,4.02,96.15,298.19,4.44,102.12,114.73
1766324131700,16.02,4.31,95.23,298.13,4.32,102.08,114.74
1766327731700,17.38,5.74,95.58,298.16,4.40,101.98,114.61
1766331331700,17.64,8.23,95.87,298.08,4.38,101.90,115.36
1766334931700,17.57,5.79,96.73,298.03,4.40,102.11,115.67
1766338531700,18.01,4.00,97.14,298.29,4.38,102.09,114.93
1766342131700,17.86,7.03,95.67,298.06,4.50,102.29,116.00
1766345731700,16.69,4.06,96.61,298.07,4.41,101.44,116.14
1766349331700,17.85,1.81,96.71,298.41,4.43,102.40,115.52
1766352931700,16.15,2.70,95.85,298.32,4.44,102.57,115.14
1766356531700,17.33,7.43,97.45,297.93,4.32,102.22,115.54
1766360131700,17.38,5.69,97.21,297.92,4.40,101.72,114.96
1766363731700,16.62,2.63,96.20,297.85,4.39,102.26,116.05
1766367331700,17.24,3.67,96.52,298.16,4.50,102.21,116.00
1766370931700,17.15,5.76,97.37,298.00,4.40,102.47,114.81
1766374531700,17.46,3.10,96.08,298.07,4.45,102.60,115.40
1766378131700,16.71,3.66,97.15,298.39,4.46,101.99,115.28
1766381731700,17.34,3.51,96.36,297.88,4.46,101.48,115.01
1766385331700,16.66,7.51,95.78,298.03,4.32,101.50,115.72
1766388931700,16.90,1.75,96.71,297.62,4.35,101.91,115.21
1766392531700,16.37,7.26,96.73,298.40,4.43,101.97,114.87
1766396131700,17.52,5.84,96.64,298.34,4.43,101.99,115.58
1766399731700,17.40,6.44,96.78,298.03,4.42,102.32,116.07
1766403331700,16.57,5.99,96.57,298.05,4.49,101.56,115.01
1766406931700,16.83,6.64,96.71,298.34,4.48,101.58,115.53
1766410531700,17.28,5.87,95.61,297.89,4.47,101.70,115.11
1766414131700,18.08,5.99,96.07,298.20,4.44,102.25,114.99
1766417731700,16.87,5.92,96.46,297.94,4.42,102.16,115.81
1766421331700,16.38,2.34,96.58,298.41,4.36,102.18,116.00
1766424931700,16.63,4.67,97.72,297.68,4.33,102.32,115.51
1766428531700,17.52,1.91,97.10,298.21,4.40,101.88,116.42
1766432131700,17.87,4.65,96.61,297.91,4.32,102.65,115.35
1766435731700,17.98,1.17,97.85,298.32,4.36,101.85,116.39
1766439331700,17.29,2.27,97.33,298.46,4.41,102.39,115.60
1766442931700,17.45,6.11,96.55,298.48,4.49,102.65,116.25
1766446531700,17.92,4.67,96.75,298.08,4.40,102.43,115.36
1766450131700,17.26,5.26,97.68,298.10,4.40,102.38,115.55
1766453731700,17.47,1.29,96.48,298.10,4.40,102.33,116.05
1766457331700,16.69,3.91,96.33,297.92,4.46,101.99,116.33
1766460931700,16.29,6.45,96.81,297.94,4.47,101.91,115.87
1766464531700,17.94,3.83,95.93,297.88,4.37,101.75,116.07
1766468131700,18.03,2.00,96.20,298.33,4.44,102.19,115.82
1766471731700,18.18,5.43,97.32,298.02,4.50,102.42,116.24
1766475331700,16.66,2.40,96.60,298.07,4.52,102.57,115.80
1766478931700,16.43,1.92,97.60,298.21,4.35,102.08,115.91
1766482531700,16.72,5.41,96.32,298.19,4.35,102.78,115.19
1766486131700,18.03,0.90,97.31,298.18,4.35,101.90,115.25
1766489731700,17.38,5.57,96.76,298.41,4.41,102.51,114.97
1766493331700,17.47,4.60,96.41,297.99,4.32,102.45,116.30
1766496931700,18.13,4.33,97.57,298.19,4.49,101.87,115.77
1766500531700,16.94,3.66,97.73,298.06,4.37,101.98,116.44
1766504131700,16.71,1.53,95.91,298.26,4.51,101.76,116.38
1766507731700,17.68,6.16,95.97,298.22,4.32,102.79,115.17
1766511331700,17.59,1.99,97.93,298.27,4.49,101.96,116.08
1766514931700,16.65,2.34,96.54,298.38,4.41,102.42,116.23
1766518531700,16.80,5.09,98.13,297.96,4.35,101.95,116.63
1766522131700,17.02,5.04,97.76,297.95,4.51,101.88,115.53
1766525731700,17.25,2.47,97.04,298.00,4.43,102.88,116.32
1766529331700,17.68,2.03,97.94,298.32,4.48,102.65,116.44
1766532931700,18.04,4.50,98.13,298.43,4.52,102.58,115.72
1766536531700,17.99,0.71,97.56,297.84,4.51,102.48,116.66
1766540131700,18.03,1.48,97.88,298.17,4.49,101.76,115.78
1766543731700,17.85,2.47,96.22,298.05,4.51,102.76,116.63
1766547331700,17.98,5.26,97.15,298.11,4.46,102.92,116.28
1766550931700,17.87,0.90,97.39,297.82,4.39,102.67,115.95
1766554531700,17.58,5.19,96.75,298.22,4.50,102.25,115.48
1766558131700,16.81,0.97,97.65,298.36,4.43,102.13,115.66
1766561731700,17.13,3.79,96.47,298.21,4.46,101.87,115.83
1766565331700,17.33,0.91,97.01,298.34,4.41,102.12,115.61
1766568931700,17.01,1.35,96.52,298.36,4.37,102.60,116.63
1766572531700,16.60,2.54,97.04,298.39,4.36,102.46,115.41
1766576131700,17.26,6.22,97.59,297.90,4.52,101.92,116.05
1766579731700,17.60,2.23,97.46,297.92,4.48,102.15,115.50
1766583331700,16.66,5.80,97.87,298.17,4.50,101.93,116.14
1766586931700,16.56,6.31,97.17,298.03,4.35,102.47,115.30
1766590531700,16.45,6.53,97.32,298.31,4.49,102.58,116.58
1766594131700,16.45,4.51,97.81,297.78,4.49,101.94,116.05
1766597731700,17.48,5.64,97.36,297.94,4.39,102.10,115.49
1766601331700,16.63,3.36,97.40,298.42,4.44,102.88,116.80
1766604931700,17.72,4.33,96.98,298.50,4.36,101.90,116.55
1766608531700,16.57,7.32,96.77,298.08,4.36,102.46,116.01
1766612131700,16.46,5.55,98.17,298.07,4.40,102.60,115.60
1766615731700,18.18,4.60,97.20,298.38,4.48,102.94,116.57
1766619331700,17.82,5.05,96.91,297.84,4.38,102.76,116.79
1766622931700,16.51,7.07,97.87,298.07,4.37,102.42,116.74
1766626531700,18.12,1.83,97.38,298.06,4.41,102.20,115.59
1766630131700,17.74,2.50,98.41,298.51,4.41,102.64,115.76
1766633731700,17.67,7.27,97.84,298.53,4.47,102.20,115.92
1766637331700,16.71,7.05,96.48,298.13,4.39,102.07,116.05
1766640931700,17.32,4.92,97.89,298.49,4.42,102.13,115.82
1766644531700,17.58,6.22,96.71,298.53,4.47,102.85,116.65
1766648131700,18.24,5.69,96.57,297.82,4.41,102.27,116.08
1766651731700,16.90,7.16,97.25,297.88,4.40,102.91,115.90
1766655331700,16.94,5.81,97.62,298.52,4.53,102.27,116.25
1766658931700,17.32,3.19,97.27,297.85,4.49,102.47,116.23
1766662531700,18.18,2.99,97.91,298.43,4.45,102.32,116.69
1766666131700,16.76,6.64,98.33,297.94,4.52,102.48,116.47
1766669731700,17.54,3.03,97.89,298.21,4.44,102.55,115.79
1766673331700,17.40,5.64,97.62,298.26,4.52,102.64,115.61
1766676931700,18.06,7.30,96.73,297.91,4.39,101.95,116.79
1766680531700,18.39,2.00,96.57,298.22,4.50,102.94,116.13
1766684131700,18.03,5.85,97.43,298.45,4.36,102.73,115.84
1766687731700,17.59,8.26,97.30,298.23,4.52,101.94,116.26
1766691331700,18.45,5.85,98.51,298.19,4.52,102.81,116.39
1766694931700,17.28,3.28,97.12,298.59,4.37,102.01,115.67
1766698531700,18.27,7.37,96.80,298.47,4.36,102.81,116.03
1766702131700,17.79,4.76,98.10,298.66,4.49,102.32,116.27
1766705731700,17.41,6.16,97.09,298.37,4.38,102.55,115.94
1766709331700,18.03,4.49,96.96,298.54,4.49,102.05,115.87
1766712931700,17.05,7.74,97.95,298.12,4.50,102.24,116.19
1766716531700,17.96,5.38,97.26,298.39,4.38,102.47,115.82
1766720131700,17.75,7.88,96.92,297.97,4.49,102.50,116.39
1766723731700,18.39,5.65,98.08,298.16,4.39,102.58,115.56
1766727331700,17.30,2.96,98.57,298.65,4.49,102.17,116.87
1766730931700,17.98,8.25,98.22,298.23,4.48,102.05,116.33
1766734531700,16.93,4.91,97.29,298.67,4.51,102.80,116.81
1766738131700,16.80,4.17,96.87,298.39,4.38,102.19,116.35
1766741731700,18.55,4.17,98.48,298.55,4.36,102.63,115.69
1766745331700,16.60,6.09,97.97,298.10,4.48,102.75,116.41
1766748931700,16.69,8.17,98.72,297.90,4.39,102.03,116.52
1766752531700,17.75,3.87,98.64,298.21,4.53,102.39,116.17
1766756131700,16.81,3.70,98.31,298.35,4.48,102.02,116.60
1766759731700,16.66,8.02,97.06,298.66,4.44,102.18,116.09
1766763331700,17.45,5.17,97.73,297.94,4.53,102.68,115.61
1766766931700,17.58,8.54,97.78,298.05,4.48,102.60,115.57
1766770531700,18.38,6.02,98.27,298.65,4.42,102.46,117.03
1766774131700,16.87,8.39,98.44,298.63,4.38,102.08,116.30
1766777731700,18.27,6.68,98.63,298.34,4.37,102.37,117.02
1766781331700,17.48,8.33,98.24,298.42,4.52,102.41,116.64
1766784931700,17.60,6.44,97.24,298.45,4.45,102.29,116.72
1766788531700,17.60,7.08,97.32,298.57,4.44,102.14,116.20
1766792131700,17.99,9.31,98.63,298.44,4.47,103.16,116.78
1766795731700,17.23,8.15,97.82,298.68,4.53,102.23,115.90
1766799331700,18.43,5.32,97.34,298.53,4.54,102.78,116.26
1766802931700,18.40,6.20,97.67,298.68,4.45,102.90,116.92
1766806531700,17.97,8.05,97.88,298.21,4.53,102.95,117.08
1766810131700,18.46,8.54,97.39,298.65,4.43,102.63,116.80
1766813731700,18.26,4.99,98.63,298.32,4.36,102.16,116.29
1766817331700,18.34,4.86,98.50,298.57,4.47,102.27,117.10
1766820931700,18.22,8.13,98.18,298.49,4.52,102.62,116.97
1766824531700,18.41,4.72,98.11,298.35,4.50,102.16,116.51
1766828131700,16.67,7.30,98.96,298.69,4.38,102.52,117.00
1766831731700,17.16,7.15,98.49,298.55,4.38,102.77,116.16
1766835331700,18.37,7.95,97.35,298.30,4.40,102.56,116.87
1766838931700,16.68,8.70,98.17,298.63,4.43,102.90,116.34
1766842531700,17.83,4.47,97.74,298.56,4.56,102.51,115.88
1766846131700,17.02,8.65,98.53,297.94,4.38,102.68,116.36
1766849731700,16.89,6.59,98.56,298.04,4.40,102.59,115.94
1766853331700,18.19,8.54,97.49,298.21,4.44,102.30,117.09
1766856931700,17.73,8.18,98.37,298.49,4.46,102.58,117.11
1766860531700,17.73,5.49,97.79,298.70,4.44,102.44,116.51
1766864131700,17.46,8.42,98.24,298.70,4.40,103.04,116.66
1766867731700,18.25,6.63,99.11,298.75,4.57,102.20,116.66
1766871331700,18.63,6.73,97.49,298.67,4.53,102.24,116.92
1766874931700,17.36,8.19,97.59,298.06,4.47,102.30,116.99
1766878531700,17.54,4.29,97.86,298.43,4.51,102.37,116.46
1766882131700,17.81,4.77,97.73,298.11,4.53,102.32,117.22
1766885731700,18.47,5.99,98.70,298.26,4.46,102.88,116.57
1766889331700,18.37,7.00,97.73,298.59,4.49,103.06,116.16
1766892931700,18.19,4.06,98.97,298.20,4.52,103.15,116.57
1766896531700,16.87,4.90,97.85,298.25,4.41,102.58,117.28
1766900131700,17.55,8.50,97.31,298.61,4.52,103.18,116.92
1766903731700,16.86,3.02,98.05,298.80,4.55,102.64,115.84
1766907331700,18.56,6.43,97.37,298.11,4.49,102.97,117.13
1766910931700,17.49,4.96,98.41,298.08,4.45,102.96,116.38
1766914531700,16.83,4.69,97.68,298.36,4.47,102.69,116.55
1766918131700,17.10,3.28,99.09,298.64,4.49,102.55,116.78
1766921731700,17.46,7.38,97.70,298.57,4.38,102.66,116.62
1766925331700,17.49,5.30,97.79,298.62,4.53,102.29,116.04
1766928931700,17.84,3.37,99.00,298.04,4.43,102.47,116.61
1766932531700,17.49,8.32,97.70,298.15,4.52,102.35,116.39
1766936131700,17.74,7.59,98.85,298.13,4.39,103.15,117.06
1766939731700,18.18,3.88,97.85,298.27,4.40,102.60,116.14
1766943331700,18.02,7.44,97.56,298.55,4.58,103.03,116.70
1766946931700,16.96,5.19,98.00,298.55,4.43,102.54,116.71
1766950531700,17.78,2.40,97.67,298.68,4.47,102.37,117.32
1766954131700,17.85,3.63,98.92,298.68,4.54,102.28,116.82
1766957731700,18.44,7.54,99.15,298.36,4.46,103.03,116.66
1766961331700,18.84,2.99,98.45,298.58,4.50,102.08,117.02
1766964931700,17.40,2.62,99.07,298.10,4.49,102.12,116.39
1766968531700,17.52,4.46,98.52,298.75,4.57,102.89,115.98
1766972131700,17.12,4.25,97.69,298.23,4.49,102.37,116.06
1766975731700,17.18,6.20,99.09,298.60,4.50,102.44,116.05
1766979331700,17.78,7.24,98.33,298.59,4.48,103.00,116.89
1766982931700,17.65,4.22,99.23,298.11,4.39,102.57,116.44
1766986531700,18.37,5.98,98.77,298.23,4.56,102.68,117.13
1766990131700,17.55,2.84,99.18,298.36,4.54,102.58,115.98
1766993731700,17.57,5.46,99.38,298.66,4.48,102.41,116.23
1766997331700,18.90,7.66,97.41,298.46,4.52,102.79,116.99
1767000931700,18.37,5.36,99.34,298.52,4.55,101.99,115.94
1767004531700,18.70,5.32,98.78,298.14,4.55,101.99,117.19
1767008131700,18.14,2.07,98.53,298.64,4.51,102.46,116.25
1767011731700,17.21,7.48,98.95,298.56,4.46,102.03,116.51
1767015331700,18.04,5.29,98.21,298.78,4.44,102.92,116.02
1767018931700,18.82,5.29,98.97,298.73,4.49,102.71,117.11
1767022531700,17.40,3.84,98.21,298.43,4.43,102.87,116.96
1767026131700,17.76,6.35,98.76,298.61,4.47,102.67,117.17
1767029731700,17.41,2.25,97.70,298.70,4.58,102.68,117.45
