ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1766489731700,17.72,2.54,97.53,298.25,4.35,101.91,116.29
1766493331700,16.38,3.39,97.07,298.09,4.34,102.30,116.01
1766496931700,16.28,1.13,97.17,298.08,4.46,101.68,116.38
1766500531700,18.18,6.34,96.91,298.07,4.37,101.78,115.99
1766504131700,17.99,5.54,96.39,298.02,4.52,101.78,115.21
1766507731700,17.18,5.57,96.92,297.86,4.36,102.06,115.00
1766511331700,16.56,4.29,97.49,297.84,4.49,102.08,115.57
1766514931700,17.66,2.53,96.84,298.12,4.50,102.00,116.19
1766518531700,16.63,2.63,97.04,298.10,4.39,102.62,116.10
1766522131700,17.49,4.19,97.04,298.47,4.49,102.09,115.45
1766525731700,16.84,3.72,97.41,298.00,4.35,102.14,115.32
1766529331700,17.08,5.64,96.97,298.03,4.49,102.89,115.63
1766532931700,18.02,1.24,96.42,298.30,4.40,102.85,116.39
1766536531700,18.31,5.75,96.85,297.93,4.42,102.09,116.41
1766540131700,18.28,4.67,96.93,298.20,4.49,102.74,115.59
1766543731700,17.17,5.97,97.59,298.36,4.50,101.87,115.26
1766547331700,17.94,1.21,97.65,298.18,4.43,102.00,116.47
1766550931700,17.86,5.78,96.73,297.88,4.41,102.68,116.05
1766554531700,17.43,1.97,96.25,297.85,4.48,102.70,115.31
1766558131700,17.18,2.79,97.52,298.41,4.51,102.56,115.92
1766561731700,17.58,0.87,97.24,298.54,4.48,102.04,115.27
1766565331700,18.24,3.36,96.61,298.55,4.51,102.63,116.09
1766568931700,17.99,4.50,97.57,297.90,4.46,101.82,115.67
1766572531700,17.80,5.31,96.36,298.11,4.46,102.32,115.63
1766576131700,16.59,5.87,96.18,298.38,4.44,102.76,115.41
1766579731700,17.49,5.94,96.43,298.38,4.44,102.17,116.15
1766583331700,18.24,5.51,97.96,298.37,4.51,102.43,115.45
1766586931700,18.04,0.74,97.85,298.26,4.53,102.51,116.33
1766590531700,16.70,6.44,96.49,298.11,4.45,101.81,115.27
1766594131700,16.48,4.31,97.30,298.51,4.35,101.81,115.81
1766597731700,17.44,3.53,97.32,298.13,4.40,102.25,116.03
1766601331700,17.94,5.58,96.60,298.17,4.39,102.18,116.33
1766604931700,18.29,6.43,98.45,298.45,4.53,102.76,116.79
1766608531700,16.66,6.73,97.47,297.98,4.35,102.64,116.10
1766612131700,17.36,7.43,97.10,298.20,4.46,102.05,116.56
1766615731700,17.71,2.13,96.97,298.29,4.44,102.64,116.74
1766619331700,16.61,4.15,97.41,298.16,4.41,102.63,116.41
1766622931700,16.64,6.18,98.10,298.38,4.42,102.13,116.11
1766626531700,17.82,5.78,97.82,298.09,4.50,102.03,115.38
1766630131700,17.35,3.26,97.74,298.53,4.52,101.90,116.63
1766633731700,16.58,6.69,98.28,298.14,4.42,102.77,115.93
1766637331700,17.77,3.49,98.02,297.96,4.48,102.43,116.83
1766640931700,17.63,2.86,97.46,298.06,4.36,102.10,116.33
1766644531700,17.65,2.37,97.45,297.89,4.52,102.60,116.53
1766648131700,16.94,2.73,97.22,298.27,4.41,102.15,115.42
1766651731700,16.89,3.79,97.59,298.02,4.46,103.01,116.36
1766655331700,17.13,6.68,96.68,297.92,4.44,103.05,115.41
1766658931700,18.36,4.69,96.51,298.39,4.50,102.26,115.50
1766662531700,16.72,4.89,97.28,298.18,4.45,102.07,116.15
1766666131700,16.91,3.39,96.98,298.57,4.51,102.86,115.50
1766669731700,16.53,4.64,98.03,298.36,4.38,102.95,115.86
1766673331700,17.27,3.91,96.70,298.48,4.48,102.92,116.11
1766676931700,18.15,6.22,98.01,298.08,4.52,102.88,116.12
1766680531700,18.08,2.64,97.93,297.84,4.43,102.70,116.68
1766684131700,17.07,4.57,98.56,298.46,4.38,103.13,116.14
1766687731700,17.91,8.26,98.56,298.43,4.45,103.02,115.91
1766691331700,17.04,7.05,98.06,298.04,4.51,102.40,116.45
1766694931700,17.44,3.11,98.31,298.43,4.45,102.96,116.64
1766698531700,18.55,8.00,97.06,298.27,4.54,102.81,115.91
1766702131700,17.66,8.78,98.15,298.44,4.47,102.78,116.69
1766705731700,17.76,7.78,97.06,297.95,4.45,102.57,116.49
1766709331700,16.87,6.64,97.07,297.92,4.47,102.12,116.86
1766712931700,17.74,5.67,97.96,298.17,4.52,102.42,116.48
1766716531700,16.90,6.99,98.72,298.31,4.39,102.19,116.40
1766720131700,17.97,7.75,97.03,297.93,4.36,102.02,115.98
1766723731700,17.42,6.83,96.81,298.50,4.47,101.95,115.99
1766727331700,18.25,4.98,97.87,298.19,4.38,102.92,115.66
1766730931700,16.57,4.75,97.37,298.08,4.52,102.13,116.45
1766734531700,17.11,4.22,97.62,298.43,4.44,102.02,116.64
1766738131700,17.33,7.94,97.07,298.32,4.40,102.23,117.04
1766741731700,16.61,4.37,97.58,298.21,4.38,102.50,116.75
1766745331700,18.20,5.23,97.67,298.32,4.36,102.62,116.49
1766748931700,17.66,5.18,98.15,298.38,4.44,103.05,116.78
1766752531700,16.74,6.53,98.19,298.63,4.42,102.75,116.23
1766756131700,17.69,7.68,97.52,297.90,4.39,101.96,115.97
1766759731700,18.47,8.51,98.68,298.01,4.44,102.15,116.20
1766763331700,18.29,5.98,96.75,298.23,4.50,101.95,116.25
1766766931700,17.11,5.52,97.66,298.65,4.46,102.89,115.79
1766770531700,18.18,7.89,97.97,298.33,4.46,102.83,117.05
1766774131700,17.89,7.88,97.69,297.98,4.47,102.68,116.90
1766777731700,17.44,8.97,98.97,298.42,4.45,102.46,115.87
1766781331700,17.55,6.38,98.48,298.11,4.38,102.32,116.44
1766784931700,17.42,9.25,97.86,298.24,4.47,103.17,115.98
1766788531700,17.20,5.47,98.51,298.44,4.53,102.44,116.45
1766792131700,17.76,8.53,98.48,298.55,4.41,102.47,116.56
1766795731700,16.70,5.15,98.70,298.44,4.56,102.45,116.49
1766799331700,17.26,3.98,98.91,298.51,4.44,102.36,116.18
1766802931700,17.39,8.75,98.01,298.45,4.56,102.22,116.04
1766806531700,18.19,4.30,98.45,298.68,4.48,102.73,116.23
1766810131700,17.60,6.10,97.90,298.14,4.55,103.07,117.01
1766813731700,18.25,8.60,98.05,298.33,4.53,102.66,116.54
1766817331700,17.38,6.19,97.84,298.51,4.41,102.25,116.57
1766820931700,18.12,4.78,97.32,298.23,4.44,102.03,115.77
1766824531700,17.69,4.26,97.01,298.13,4.44,102.20,116.28
1766828131700,18.24,8.03,97.61,298.34,4.38,102.85,116.27
1766831731700,17.85,7.46,97.62,298.59,4.48,102.99,116.27
1766835331700,17.76,8.05,97.27,298.38,4.42,102.72,116.12
1766838931700,17.88,5.47,97.17,298.25,4.37,102.40,115.98
1766842531700,17.52,5.90,98.17,298.06,4.44,102.35,116.30
1766846131700,17.89,7.20,98.84,298.16,4.51,103.09,116.96
1766849731700,18.65,5.09,97.12,298.29,4.49,102.31,116.15
1766853331700,16.82,9.00,98.30,298.42,4.49,102.57,116.64
1766856931700,17.19,6.94,97.31,298.73,4.49,102.76,117.09
1766860531700,18.28,6.72,98.34,298.04,4.45,102.21,116.84
1766864131700,17.16,4.61,98.32,298.33,4.51,102.84,117.19
1766867731700,17.14,7.15,97.86,298.74,4.52,102.59,116.99
1766871331700,17.92,4.46,99.17,298.34,4.44,103.09,116.38
1766874931700,17.01,4.16,99.17,298.14,4.55,102.05,115.96
1766878531700,17.81,7.28,98.06,298.04,4.52,103.01,116.54
1766882131700,17.11,8.74,97.98,298.73,4.39,102.72,116.74
1766885731700,18.56,7.64,97.64,298.71,4.50,102.30,116.35
1766889331700,17.41,8.35,97.83,298.63,4.43,102.99,116.96
1766892931700,18.43,8.12,97.91,298.77,4.47,102.80,116.23
1766896531700,18.41,4.26,98.66,298.58,4.49,103.03,116.61
1766900131700,18.32,3.97,98.13,298.74,4.39,102.73,116.83
1766903731700,17.05,7.97,98.25,298.17,4.48,102.61,117.19
1766907331700,16.93,6.97,98.14,298.01,4.57,102.01,116.69
1766910931700,18.67,3.50,98.18,298.07,4.51,102.95,116.08
1766914531700,17.05,5.55,97.97,298.16,4.49,102.29,116.67
1766918131700,16.86,4.85,97.36,298.76,4.53,102.45,117.28
1766921731700,17.44,5.71,98.09,298.77,4.38,102.01,116.29
1766925331700,17.61,5.54,99.10,298.48,4.43,102.98,116.58
1766928931700,17.71,6.35,98.21,298.64,4.47,102.64,117.07
1766932531700,18.72,7.11,98.22,298.39,4.53,102.15,116.50
1766936131700,16.89,5.18,98.52,298.55,4.39,103.11,116.82
1766939731700,18.53,5.28,97.95,298.29,4.53,102.39,116.47
1766943331700,17.66,2.52,99.21,298.74,4.52,102.73,117.19
1766946931700,18.86,7.57,98.19,298.50,4.43,102.43,116.99
1766950531700,17.91,6.29,98.38,298.60,4.52,102.83,116.76
1766954131700,17.18,6.76,98.73,298.81,4.39,102.61,117.05
1766957731700,17.04,3.88,98.25,298.46,4.58,102.07,116.85
1766961331700,17.71,4.20,98.30,298.09,4.44,102.64,117.04
1766964931700,18.57,5.03,97.40,298.35,4.51,102.53,117.37
1766968531700,17.21,7.29,98.60,298.50,4.44,102.65,117.10
1766972131700,18.65,4.85,97.86,298.80,4.51,102.50,116.46
1766975731700,16.94,1.77,99.18,298.56,4.57,102.16,115.90
1766979331700,17.17,6.49,97.56,298.21,4.39,102.04,117.28
1766982931700,18.33,4.28,97.70,298.38,4.49,102.93,116.93
1766986531700,18.61,6.59,97.90,298.23,4.44,102.01,117.03
1766990131700,18.47,2.57,97.75,298.30,4.47,102.39,117.00
1766993731700,18.90,5.59,98.10,298.51,4.52,102.35,116.36
1766997331700,18.21,3.05,97.66,298.57,4.55,102.26,117.02
1767000931700,17.81,5.41,98.46,298.55,4.53,102.07,116.21
1767004531700,18.43,1.87,98.36,298.64,4.58,102.72,115.94
1767008131700,17.29,5.67,99.03,298.45,4.46,102.46,116.88
1767011731700,16.91,6.93,98.68,298.52,4.56,102.50,116.45
1767015331700,17.28,4.74,98.32,298.80,4.47,101.99,116.98
1767018931700,18.83,4.83,98.94,298.48,4.55,101.99,116.54
1767022531700,18.59,5.60,99.08,298.80,4.58,102.67,115.92
1767026131700,18.70,6.73,98.22,298.35,4.41,102.00,116.69
1767029731700,18.79,6.19,97.74,298.18,4.49,102.47,116.49
